Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.09839108040983702+0j),[2.77235551e-15],[1.],[-0.5838255],[1.],[-0.23426491],[-0.1048319],[-0.10738483],[-0.10948527],[-0.10905202],[-0.11078519],[-0.11269279],[-0.11467581],[-0.11890395],[-0.12486673],[-0.12971231]
(0.09283036109815+0j),[2.48085946e-15],[1.],[-0.56674581],[1.],[-0.23467052],[-0.10749598],[-0.1095887],[-0.10914027],[-0.11086174],[-0.11276236],[-0.11473597],[-0.11894758],[-0.12490828],[-0.12974167],[-0.12971918]
(0.10458682884221639+0j),[2.21306158e-15],[1.],[-0.59766348],[1.],[-0.23891891],[-0.10969622],[-0.10923847],[-0.11094986],[-0.11283791],[-0.11480231],[-0.11900786],[-0.12495318],[-0.12978318],[-0.12974954],[-0.13130697]
(0.09259787592695191+0j),[8.87631858e-16],[1.],[-0.56322927],[1.],[-0.24070022],[-0.10934012],[-0.1110437],[-0.11292332],[-0.11487761],[-0.11907441],[-0.12501332],[-0.12983063],[-0.12979172],[-0.13134092],[-0.13089361]
(0.08855673158755353+0j),[1.3764841e-15],[1.],[-0.55080295],[1.],[-0.23504942],[-0.11114409],[-0.11301664],[-0.1149625],[-0.11914945],[-0.12508216],[-0.12989237],[-0.12984038],[-0.1313863],[-0.13092754],[-0.12560131]
(0.07783049202354524+0j),[7.88991115e-16],[1.],[-0.51739477],[1.],[-0.23168833],[-0.11310994],[-0.11504953],[-0.11922998],[-0.12515566],[-0.12995839],[-0.12989901],[-0.13143449],[-0.1309689],[-0.1256364],[-0.12044408]
(0.06839431867671446+0j),[1.24462335e-15],[1.],[-0.48611339],[1.],[-0.22636421],[-0.11514569],[-0.11932054],[-0.12524057],[-0.13003611],[-0.12996872],[-0.13149554],[-0.13102107],[-0.12568108],[-0.12048119],[-0.11315153]
(0.06062030357331035+0j),[2.30523143e-15],[1.],[-0.45887042],[1.],[-0.22180211],[-0.11941957],[-0.12533499],[-0.13012432],[-0.13004889],[-0.13156805],[-0.13108473],[-0.12573523],[-0.12052751],[-0.11319091],[-0.10655331]
(0.052278067810159576+0j),[1.12605095e-15],[1.],[-0.4274093],[1.],[-0.21946078],[-0.12543569],[-0.13022024],[-0.13013773],[-0.13164937],[-0.13115813],[-0.12579959],[-0.12058319],[-0.11323839],[-0.10659419],[-0.09993768]
(0.044415117825946454+0j),[5.03023555e-16],[1.],[-0.39535031],[1.],[-0.21832782],[-0.13033064],[-0.13024109],[-0.13174586],[-0.13124728],[-0.12587967],[-0.12065434],[-0.11330031],[-0.10664757],[-0.0999838],[-0.09277866]
(0.040930904773521994+0j),[3.16647483e-16],[1.],[-0.38170145],[1.],[-0.21810194],[-0.13037961],[-0.13187676],[-0.13136967],[-0.1259917],[-0.12075576],[-0.11339024],[-0.10672659],[-0.10005234],[-0.09283794],[-0.0876257]
(0.034429830097597404+0j),[-1.35975241e-15],[1.],[-0.3517755],[1.],[-0.21328811],[-0.13205347],[-0.13153553],[-0.12614441],[-0.1208957],[-0.11351637],[-0.10683907],[-0.10015143],[-0.0929232],[-0.08769855],[-0.08272413]
(0.02996213544836742+0j),[-7.89991668e-16],[1.],[-0.33013809],[1.],[-0.20915598],[-0.13172006],[-0.1263151],[-0.12105247],[-0.11365841],[-0.10696701],[-0.1002652],[-0.09302277],[-0.08778414],[-0.08279538],[-0.07690805]
(0.02698267870223907+0j),[3.00264698e-17],[1.],[-0.31543191],[1.],[-0.20474811],[-0.12651606],[-0.12123799],[-0.11382764],[-0.1071204],[-0.10040278],[-0.09314438],[-0.0878901],[-0.08288598],[-0.07698286],[-0.07281146]
(0.027448877159019777+0j),[1.40168883e-16],[1.],[-0.32035701],[1.],[-0.19844238],[-0.12144065],[-0.11401299],[-0.10728899],[-0.10055477],[-0.0932801],[-0.08800899],[-0.08298927],[-0.07706959],[-0.07288239],[-0.07170799]
(0.0266185625780597+0j),[-3.25241712e-16],[1.],[-0.3169808],[1.],[-0.19350574],[-0.11418693],[-0.10744758],[-0.10069816],[-0.09340808],[-0.08812231],[-0.08308759],[-0.07715305],[-0.07295127],[-0.07176329],[-0.07187531]
(0.025379248915378697+0j),[-8.55111962e-16],[1.],[-0.31062932],[1.],[-0.18512761],[-0.10760022],[-0.1008364],[-0.09353168],[-0.08823195],[-0.08318354],[-0.07723481],[-0.07301931],[-0.07181848],[-0.07191835],[-0.07077373]
(0.02158812936862098+0j),[-1.12055651e-15],[1.],[-0.28735792],[1.],[-0.17517135],[-0.1009638],[-0.09364524],[-0.08833291],[-0.08327203],[-0.07731071],[-0.07308243],[-0.07187006],[-0.07195884],[-0.07080385],[-0.06743107]
(0.01805578871324593+0j),[-1.80066206e-15],[1.],[-0.26350578],[1.],[-0.16319698],[-0.09375159],[-0.08842742],[-0.08335498],[-0.07738187],[-0.07314243],[-0.07191914],[-0.07199775],[-0.07083355],[-0.06745213],[-0.06211482]
(0.019365340386048858+0j),[-2.1159104e-15],[1.],[-0.27346221],[1.],[-0.15439915],[-0.08851902],[-0.0834359],[-0.07745166],[-0.07320153],[-0.07196795],[-0.07203694],[-0.07086369],[-0.06747377],[-0.06213024],[-0.06054496]
(0.017934211900123526+0j),[-9.78108925e-16],[1.],[-0.26357393],[1.],[-0.14916016],[-0.08351695],[-0.07752202],[-0.07326132],[-0.07201797],[-0.07207759],[-0.07089536],[-0.06749754],[-0.06214685],[-0.06055557],[-0.06055005]
(0.016464135878933854+0j),[-1.32805788e-15],[1.],[-0.2528709],[1.],[-0.14182741],[-0.07759426],[-0.07332374],[-0.07207074],[-0.07212123],[-0.07093069],[-0.06752462],[-0.06216619],[-0.0605692],[-0.0605585],[-0.05822768]
(0.013616436386342258+0j),[-1.30009685e-15],[1.],[-0.23026332],[1.],[-0.13213355],[-0.07338193],[-0.0721207],[-0.07216329],[-0.07096507],[-0.06755229],[-0.06218658],[-0.06058374],[-0.06056851],[-0.05823346],[-0.05447291]
(0.012197423349503926+0j),[-1.95469768e-15],[1.],[-0.21817695],[1.],[-0.12399671],[-0.07216929],[-0.07220478],[-0.07099981],[-0.06758034],[-0.06220818],[-0.06060031],[-0.06058013],[-0.05824018],[-0.05447719],[-0.05055947]
(0.010783674691339538+0j),[-2.28377468e-15],[1.],[-0.20535251],[1.],[-0.11996486],[-0.07224412],[-0.07103317],[-0.06760786],[-0.06223044],[-0.06061723],[-0.06059326],[-0.05824932],[-0.05448208],[-0.05056256],[-0.04775039]
(0.010502571263013485+0j),[-1.61892065e-15],[1.],[-0.20284605],[1.],[-0.11829965],[-0.07106262],[-0.06763245],[-0.06225079],[-0.06063377],[-0.06060626],[-0.05825919],[-0.05448925],[-0.05056722],[-0.04775269],[-0.04602179]
(0.011100396914547865+0j),[-1.09336911e-15],[1.],[-0.2086643],[1.],[-0.11748414],[-0.06765496],[-0.06226962],[-0.06064945],[-0.06061916],[-0.05826969],[-0.05449723],[-0.05057287],[-0.04775683],[-0.04602415],[-0.04639563]
(0.008581241703298206+0j),[-1.90034722e-15],[1.],[-0.18360822],[1.],[-0.11190104],[-0.06228518],[-0.06066279],[-0.06063037],[-0.05827897],[-0.05450473],[-0.05057875],[-0.047761],[-0.0460272],[-0.04639736],[-0.04422789]
(0.008111674691470493+0j),[-2.67450918e-15],[1.],[-0.17864439],[1.],[-0.10313906],[-0.06067343],[-0.06063959],[-0.05828672],[-0.05451107],[-0.05058381],[-0.04776495],[-0.04603014],[-0.04639925],[-0.04422896],[-0.04084158]
(0.016289936700874696+0j),[-2.69647819e-15],[1.],[-0.25264666],[1.],[-0.10933207],[-0.06064662],[-0.05829273],[-0.054516],[-0.05058776],[-0.04776813],[-0.04603263],[-0.04640084],[-0.04422995],[-0.04084214],[-0.04865067]
(0.014857366017477674+0j),[-1.90435206e-15],[1.],[-0.24131445],[1.],[-0.11634318],[-0.05829783],[-0.05452031],[-0.05059137],[-0.0477711],[-0.04603503],[-0.04640262],[-0.04423124],[-0.04084297],[-0.04865117],[-0.05569062]
(0.014642695931034873+0j),[-1.58311921e-15],[1.],[-0.23951892],[1.],[-0.11251344],[-0.05452474],[-0.05059509],[-0.04777431],[-0.04603773],[-0.04640476],[-0.04423296],[-0.04084418],[-0.04865203],[-0.05569112],[-0.05421045]
(0.012618126822813205+0j),[-1.66635044e-15],[1.],[-0.22244057],[1.],[-0.10661233],[-0.05059865],[-0.04777739],[-0.04604035],[-0.04640694],[-0.04423473],[-0.04084556],[-0.04865308],[-0.05569187],[-0.05421091],[-0.05208349]
(0.01374548986265675+0j),[-1.47471448e-15],[1.],[-0.23208632],[1.],[-0.1018472],[-0.04778009],[-0.04604267],[-0.04640889],[-0.04423637],[-0.04084684],[-0.04865411],[-0.05569264],[-0.05421144],[-0.05208371],[-0.05124552]
(0.012246857234069979+0j),[-1.23677195e-15],[1.],[-0.21913693],[1.],[-0.09865527],[-0.04604482],[-0.04641074],[-0.04423789],[-0.04084818],[-0.04865515],[-0.05569346],[-0.05421204],[-0.05208409],[-0.05124574],[-0.05087272]
(0.01208200929167301+0j),[-6.87251562e-16],[1.],[-0.217671],[1.],[-0.09529434],[-0.04641277],[-0.04423966],[-0.04084971],[-0.04865641],[-0.0556945],[-0.05421281],[-0.05208463],[-0.0512462],[-0.05087293],[-0.04924712]
(0.01611127858035352+0j),[-9.59790218e-17],[1.],[-0.25104391],[1.],[-0.09926585],[-0.04424177],[-0.04085148],[-0.04865799],[-0.05569585],[-0.05421389],[-0.05208545],[-0.05124682],[-0.05087337],[-0.04924736],[-0.05285075]
(0.019873310935739217+0j),[-3.18070278e-16],[1.],[-0.2783157],[1.],[-0.10393094],[-0.04085346],[-0.04865987],[-0.05569755],[-0.05421531],[-0.05208662],[-0.05124776],[-0.0508741],[-0.04924792],[-0.05285113],[-0.05968679]
(0.026287129453073384+0j),[1.71201759e-16],[1.],[-0.31903778],[1.],[-0.10821503],[-0.04866158],[-0.05569916],[-0.05421667],[-0.05208777],[-0.05124871],[-0.05087489],[-0.04924851],[-0.05285159],[-0.05968714],[-0.06735978]
(0.03500247029416731+0j),[1.60228866e-16],[1.],[-0.36633895],[1.],[-0.12595378],[-0.05570041],[-0.05421776],[-0.05208869],[-0.0512495],[-0.05087555],[-0.04924902],[-0.05285202],[-0.0596874],[-0.06736009],[-0.07729084]
(0.044597593563206306+0j),[-4.84542754e-16],[1.],[-0.4110761],[1.],[-0.1433714],[-0.05421957],[-0.0520903],[-0.05125093],[-0.05087683],[-0.0492501],[-0.052853],[-0.05968824],[-0.0673608],[-0.07729143],[-0.08766901]
(0.04177233210514442+0j),[-7.83021574e-17],[1.],[-0.39758373],[1.],[-0.14539214],[-0.05209281],[-0.0512532],[-0.05087896],[-0.04925201],[-0.05285475],[-0.05968986],[-0.06736228],[-0.07729277],[-0.08767015],[-0.09116979]
(0.04130093153225039+0j),[3.17549379e-17],[1.],[-0.39483081],[1.],[-0.14143321],[-0.05125544],[-0.05088094],[-0.04925383],[-0.05285647],[-0.05969149],[-0.06736379],[-0.07729414],[-0.08767133],[-0.09117101],[-0.08933794]
(0.048490247261910216+0j),[2.8091277e-18],[1.],[-0.42608978],[1.],[-0.14382168],[-0.05088291],[-0.0492555],[-0.05285781],[-0.05969303],[-0.06736512],[-0.07729544],[-0.08767249],[-0.09117196],[-0.08933891],[-0.09256445]
(0.04524758998440703+0j),[5.40170381e-16],[1.],[-0.41143438],[1.],[-0.14530837],[-0.04925712],[-0.05285932],[-0.0596943],[-0.06736654],[-0.07729668],[-0.0876737],[-0.09117294],[-0.08933984],[-0.09256535],[-0.09442382]
(0.04069504485130326+0j),[1.99893158e-15],[1.],[-0.390283],[1.],[-0.13964709],[-0.05286089],[-0.05969574],[-0.06736782],[-0.07729809],[-0.08767494],[-0.09117413],[-0.08934081],[-0.0925662],[-0.09442457],[-0.09038843]
(0.03989751469376159+0j),[2.82558736e-15],[1.],[-0.38626804],[1.],[-0.14041156],[-0.05969726],[-0.06736912],[-0.07729951],[-0.08767622],[-0.09117534],[-0.08934183],[-0.09256714],[-0.09442545],[-0.09038921],[-0.08754919]
(0.04051314058030648+0j),[2.76373123e-15],[1.],[-0.38899598],[1.],[-0.14710401],[-0.06737119],[-0.07730154],[-0.08767834],[-0.09117716],[-0.08934363],[-0.09256867],[-0.09442682],[-0.09039047],[-0.08755035],[-0.08740456]
(0.036986801870803145+0j),[2.379896e-15],[1.],[-0.3718148],[1.],[-0.15315004],[-0.07730485],[-0.08768172],[-0.09118048],[-0.0893466],[-0.09257153],[-0.09442941],[-0.09039282],[-0.08755252],[-0.08740652],[-0.08577562]
(0.04142860273802034+0j),[2.66632456e-15],[1.],[-0.39317397],[1.],[-0.16356221],[-0.08768721],[-0.09118589],[-0.0893517],[-0.0925764],[-0.09443404],[-0.09039708],[-0.08755644],[-0.0874102],[-0.08577899],[-0.08625224]
(0.03728608436325275+0j),[2.73124321e-15],[1.],[-0.37327944],[1.],[-0.17411138],[-0.09119715],[-0.08936232],[-0.09258682],[-0.09444401],[-0.09040635],[-0.08756505],[-0.08741819],[-0.08578618],[-0.08625882],[-0.08641296]
(0.04152592823287823+0j),[2.13889193e-15],[1.],[-0.39373797],[1.],[-0.17770129],[-0.08938179],[-0.09260605],[-0.09446283],[-0.09042372],[-0.08758127],[-0.0874336],[-0.08580036],[-0.08627174],[-0.086425],[-0.08648342]
(0.04704347618411006+0j),[2.5271371e-15],[1.],[-0.41838498],[1.],[-0.18097724],[-0.09262943],[-0.09448536],[-0.09044491],[-0.08760136],[-0.08745267],[-0.0858178],[-0.08628828],[-0.08643951],[-0.08649663],[-0.09157232]
(0.049999993907922376+0j),[1.6502483e-15],[1.],[-0.43065625],[1.],[-0.18837949],[-0.09450721],[-0.09046551],[-0.08762086],[-0.08747118],[-0.08583507],[-0.08630448],[-0.08645415],[-0.08650966],[-0.09158364],[-0.0957278]
(0.05198188212525099+0j),[1.60366379e-15],[1.],[-0.43849124],[1.],[-0.19252698],[-0.09049023],[-0.08764401],[-0.08749359],[-0.0858562],[-0.0863242],[-0.0864725],[-0.08652607],[-0.09159845],[-0.09574078],[-0.09799346]
(0.06444040411820144+0j),[2.35786981e-15],[1.],[-0.48551257],[1.],[-0.19472633],[-0.08767037],[-0.08751912],[-0.0858798],[-0.08634661],[-0.08649383],[-0.08654512],[-0.09161611],[-0.09575616],[-0.09800759],[-0.1042091]
(0.06690373379962747+0j),[2.37264597e-15],[1.],[-0.4933374],[1.],[-0.19805393],[-0.08754191],[-0.08590118],[-0.08636659],[-0.08651277],[-0.086563],[-0.09163178],[-0.09577087],[-0.0980196],[-0.10422031],[-0.11036007]
(0.06672167603531591+0j),[1.98747497e-15],[1.],[-0.4918324],[1.],[-0.19863267],[-0.08592359],[-0.08638733],[-0.08653134],[-0.08658043],[-0.09164837],[-0.09578505],[-0.09803236],[-0.10423191],[-0.11037027],[-0.11106882]
(0.07389804715419483+0j),[-2.61875456e-15],[1.],[-0.51539456],[1.],[-0.19951589],[-0.08641218],[-0.08655374],[-0.08659985],[-0.09166746],[-0.0958033],[-0.09804683],[-0.10424589],[-0.11038186],[-0.11107954],[-0.11356678]
(0.08038997447258048+0j),[-5.93791844e-15],[1.],[-0.53511328],[1.],[-0.20488245],[-0.08658079],[-0.0866226],[-0.09168803],[-0.09582403],[-0.09806494],[-0.10426061],[-0.11039669],[-0.11108995],[-0.11357674],[-0.11844311]
(0.08588796899643562+0j),[-1.70889433e-14],[1.],[-0.55063054],[1.],[-0.209027],[-0.08665331],[-0.09171427],[-0.09584948],[-0.09808936],[-0.10428046],[-0.11041517],[-0.11110628],[-0.11358913],[-0.11845509],[-0.12241384]
(0.07978885030425063+0j),[-3.10387247e-14],[1.],[-0.53061624],[1.],[-0.20859181],[-0.09175048],[-0.09588196],[-0.09811882],[-0.10430894],[-0.11043892],[-0.11112771],[-0.11360789],[-0.11847055],[-0.12242558],[-0.12190215]
(0.07742881045357058+0j),[-1.66055451e-14],[1.],[-0.52224983],[1.],[-0.21048919],[-0.09592032],[-0.09815258],[-0.10434071],[-0.11046848],[-0.11115296],[-0.1136306],[-0.11848998],[-0.12244101],[-0.12191775],[-0.11869808]
(0.07405622871136709+0j),[-1.5607585e-13],[1.],[-0.51065889],[1.],[-0.2124137],[-0.09819445],[-0.1043792],[-0.11050334],[-0.11118613],[-0.11366015],[-0.11851554],[-0.12246379],[-0.12193694],[-0.11871536],[-0.11645219]
(0.06987565362619735+0j),[-1.6818798e-13],[1.],[-0.49627414],[1.],[-0.21177092],[-0.10442811],[-0.11054976],[-0.11122924],[-0.11370068],[-0.11855132],[-0.12249631],[-0.1219659],[-0.118739],[-0.1164736],[-0.11352642]
(0.05739878609105217+0j),[-1.29587035e-13],[1.],[-0.45072307],[1.],[-0.21126976],[-0.11060564],[-0.1112795],[-0.1137484],[-0.11859627],[-0.12253668],[-0.12200222],[-0.11877064],[-0.11650087],[-0.11355034],[-0.10678595]
(0.046386584155006544+0j),[-1.16498021e-13],[1.],[-0.40592219],[1.],[-0.20727029],[-0.11134155],[-0.11380662],[-0.11865189],[-0.12258908],[-0.12204996],[-0.11881331],[-0.11653882],[-0.11358373],[-0.10681499],[-0.09660051]
(0.03793456420103173+0j),[-7.7369772e-14],[1.],[-0.36781592],[1.],[-0.19866813],[-0.11387929],[-0.11872199],[-0.1226564],[-0.12211251],[-0.11887046],[-0.11659062],[-0.1136301],[-0.1068557],[-0.09663584],[-0.08725192]
(0.031165149853960964+0j),[-6.41274123e-14],[1.],[-0.3342154],[1.],[-0.19312301],[-0.11879929],[-0.12273072],[-0.12218251],[-0.11893522],[-0.11664977],[-0.11368341],[-0.10690298],[-0.09667651],[-0.08728732],[-0.07916528]
(0.035075052658627814+0j),[-4.32552883e-14],[1.],[-0.35750687],[1.],[-0.19689108],[-0.12281546],[-0.12226313],[-0.11901019],[-0.11671938],[-0.11374691],[-0.10695976],[-0.09672609],[-0.08733072],[-0.07920223],[-0.07800436]
(0.031808559328959464+0j),[-8.42188465e-14],[1.],[-0.34198731],[1.],[-0.20179984],[-0.12236568],[-0.11910631],[-0.11680912],[-0.11383017],[-0.10703505],[-0.09679292],[-0.08738934],[-0.07925288],[-0.07804825],[-0.07887762]
(0.02742101191201276+0j),[1.70049458e-14],[1.],[-0.31893008],[1.],[-0.19702113],[-0.119223],[-0.11691883],[-0.11393277],[-0.10712863],[-0.09687684],[-0.08746357],[-0.07931811],[-0.0781048],[-0.07892746],[-0.07453217]
(0.03181959571215934+0j),[-6.45884294e-14],[1.],[-0.34535405],[1.],[-0.19426396],[-0.11703571],[-0.11404309],[-0.1072297],[-0.09696728],[-0.08754442],[-0.07938988],[-0.07816826],[-0.07898173],[-0.07457798],[-0.07491631]
(0.02643018046517275+0j),[-7.30877863e-14],[1.],[-0.31582127],[1.],[-0.19171876],[-0.11415837],[-0.10733496],[-0.0970626],[-0.08762913],[-0.07946467],[-0.07823441],[-0.07904037],[-0.07462646],[-0.07495732],[-0.07455963]
(0.02415765071897103+0j),[-1.1727885e-14],[1.],[-0.30296641],[1.],[-0.184056],[-0.10744647],[-0.09716273],[-0.0877186],[-0.07954419],[-0.07830564],[-0.07910284],[-0.07467986],[-0.07500145],[-0.07459547],[-0.06977628]
(0.02216924887600275+0j),[-8.10907301e-15],[1.],[-0.29108863],[1.],[-0.17454645],[-0.09726299],[-0.08780856],[-0.07962381],[-0.07837774],[-0.07916768],[-0.07473535],[-0.07504776],[-0.07463336],[-0.06980695],[-0.06698346]
(0.021291429051447895+0j),[-3.71353914e-14],[1.],[-0.2859271],[1.],[-0.16242375],[-0.08789671],[-0.07970198],[-0.07844833],[-0.079231],[-0.07478962],[-0.07509363],[-0.07467112],[-0.06983694],[-0.0670052],[-0.06506163]
(0.02298999612834328+0j),[-1.90056765e-14],[1.],[-0.29746716],[1.],[-0.15375549],[-0.07977314],[-0.07851261],[-0.07928811],[-0.07483825],[-0.07513516],[-0.07470458],[-0.06986304],[-0.06702494],[-0.06507567],[-0.06577968]
(0.029045638790314767+0j),[-4.57811283e-14],[1.],[-0.33396102],[1.],[-0.15103483],[-0.07856768],[-0.07933658],[-0.07488016],[-0.07517051],[-0.0747337],[-0.06988543],[-0.06704179],[-0.0650879],[-0.06578698],[-0.07120185]
(0.03643185440611754+0j),[-2.65520749e-14],[1.],[-0.37284244],[1.],[-0.15831933],[-0.07938143],[-0.07491952],[-0.07520343],[-0.07476099],[-0.069907],[-0.06705829],[-0.06509939],[-0.06579441],[-0.07120678],[-0.07970196]
(0.04476625971678734+0j),[-3.9171599e-14],[1.],[-0.4114061],[1.],[-0.16786637],[-0.07496347],[-0.07524248],[-0.07479272],[-0.06993304],[-0.06707946],[-0.06511552],[-0.06580546],[-0.0712149],[-0.07970652],[-0.08843535]
(0.05078739958063694+0j),[-7.66529865e-14],[1.],[-0.43637146],[1.],[-0.1706021],[-0.07528697],[-0.074832],[-0.06996481],[-0.06710486],[-0.06513642],[-0.06582334],[-0.07122617],[-0.07971628],[-0.08844026],[-0.09558934]
(0.0538843030951174+0j),[-1.6286669e-14],[1.],[-0.44805034],[1.],[-0.17504053],[-0.07486717],[-0.06999562],[-0.06713034],[-0.0651565],[-0.0658391],[-0.07124027],[-0.07972539],[-0.08844768],[-0.09559288],[-0.09971365]
(0.06284266120522382+0j),[-4.05249821e-14],[1.],[-0.4810827],[1.],[-0.1796699],[-0.07002434],[-0.06715491],[-0.06517726],[-0.06585632],[-0.07125447],[-0.07973704],[-0.0884563],[-0.09559941],[-0.09971727],[-0.10476799]
(0.06989116708923741+0j),[-3.32468195e-14],[1.],[-0.50462453],[1.],[-0.18119274],[-0.06717876],[-0.06519705],[-0.06587452],[-0.07127017],[-0.07974911],[-0.0884675],[-0.09560693],[-0.09972382],[-0.10477187],[-0.11113845]
