Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.08885695707450562+0j),[-6.57968792e-15],[1.],[-0.55162838],[1.],[-0.2347118],[-0.11075746],[-0.11275282],[-0.11480444],[-0.11908293],[-0.12509206],[-0.12996241],[-0.12995515],[-0.13153183],[-0.13109407],[-0.12578268]
(0.07812292323732772+0j),[-5.6131998e-15],[1.],[-0.51825102],[1.],[-0.23148759],[-0.11284297],[-0.11488871],[-0.11916109],[-0.12516368],[-0.13002684],[-0.13001254],[-0.13157924],[-0.13113478],[-0.12581728],[-0.12063358]
(0.06867070388584987+0j),[-4.90581505e-15],[1.],[-0.48697608],[1.],[-0.22628777],[-0.11498214],[-0.11924924],[-0.12524653],[-0.13010292],[-0.1300809],[-0.13163922],[-0.13118622],[-0.12586143],[-0.12067039],[-0.11334524]
(0.0608761387495315+0j),[-4.04672788e-15],[1.],[-0.4597177],[1.],[-0.22182864],[-0.11934595],[-0.12533888],[-0.13018942],[-0.13015969],[-0.13171055],[-0.13124901],[-0.12591501],[-0.12071632],[-0.11338432],[-0.106746]
(0.052507012025469486+0j),[-3.84156327e-15],[1.],[-0.42822735],[1.],[-0.21957282],[-0.12543778],[-0.13028379],[-0.13024727],[-0.13179084],[-0.13132162],[-0.12597879],[-0.12077161],[-0.11343158],[-0.10678673],[-0.10012539]
(0.04461447289129756+0j),[-3.33897377e-15],[1.],[-0.39612585],[1.],[-0.21850797],[-0.13039282],[-0.13034948],[-0.13188639],[-0.13141006],[-0.12605833],[-0.12084237],[-0.11349327],[-0.10684003],[-0.10017149],[-0.09295832]
(0.041107230297221506+0j),[-3.43499083e-15],[1.],[-0.3824169],[1.],[-0.21833093],[-0.13048693],[-0.13201639],[-0.13153178],[-0.12616986],[-0.12094343],[-0.11358299],[-0.10691896],[-0.10024005],[-0.09301769],[-0.08779381]
(0.03457701417691661+0j),[-3.08648876e-15],[1.],[-0.35243173],[1.],[-0.21354926],[-0.13219237],[-0.13169713],[-0.12632221],[-0.12108317],[-0.11370902],[-0.10703147],[-0.10033924],[-0.09310312],[-0.08786692],[-0.0828789]
(0.030084707031388845+0j),[-1.19774079e-15],[1.],[-0.33072939],[1.],[-0.20943534],[-0.13188145],[-0.12649282],[-0.12123998],[-0.1138512],[-0.10715962],[-0.10045329],[-0.09320301],[-0.08795283],[-0.08295051],[-0.07704886]
(0.027084527187390732+0j),[-1.12129162e-15],[1.],[-0.31595612],[1.],[-0.20503565],[-0.12669406],[-0.12142587],[-0.11402088],[-0.10731349],[-0.10059138],[-0.09332514],[-0.08805933],[-0.08304162],[-0.07712416],[-0.07293744]
(0.027536744696813196+0j),[-3.54976676e-16],[1.],[-0.32081136],[1.],[-0.19873158],[-0.12162922],[-0.11420694],[-0.10748281],[-0.10074409],[-0.09346156],[-0.08817891],[-0.08314558],[-0.0772115],[-0.07300893],[-0.07181854]
(0.026691552929236747+0j),[-2.19982592e-16],[1.],[-0.31736915],[1.],[-0.19379044],[-0.11438178],[-0.10764228],[-0.10088834],[-0.09359035],[-0.08829302],[-0.08324461],[-0.07729563],[-0.07307843],[-0.07187436],[-0.07197054]
(0.025438292923509506+0j),[4.28861855e-16],[1.],[-0.31095502],[1.],[-0.18540412],[-0.10779585],[-0.10102748],[-0.09371483],[-0.08840347],[-0.08334131],[-0.07737806],[-0.07314708],[-0.07193009],[-0.07201402],[-0.07085444]
(0.021632471596303146+0j),[1.76870469e-16],[1.],[-0.28762621],[1.],[-0.1754351],[-0.1011558],[-0.09382923],[-0.08850521],[-0.08343054],[-0.07745463],[-0.07321078],[-0.0719822],[-0.07205494],[-0.07088495],[-0.06749818]
(0.01808788517590892+0j),[4.91137399e-16],[1.],[-0.2637202],[1.],[-0.16344441],[-0.09393637],[-0.0886005],[-0.08351421],[-0.07752644],[-0.07327135],[-0.07203176],[-0.07209426],[-0.07091499],[-0.06751954],[-0.0621694]
(0.019390411063403577+0j),[-3.68431367e-16],[1.],[-0.273625],[1.],[-0.15462739],[-0.0886929],[-0.08359585],[-0.07759687],[-0.07333101],[-0.07208105],[-0.07213386],[-0.07094546],[-0.06754146],[-0.06218502],[-0.06058756]
(0.01795154971768122+0j),[-4.35512953e-17],[1.],[-0.26369123],[1.],[-0.14936648],[-0.08367768],[-0.07766783],[-0.07339134],[-0.07213157],[-0.07217492],[-0.07097747],[-0.06756551],[-0.06220187],[-0.0605983],[-0.06058167]
(0.016475062978693972+0j),[7.21812017e-17],[1.],[-0.25294783],[1.],[-0.14201081],[-0.07774077],[-0.07345435],[-0.07218482],[-0.07221898],[-0.0710132],[-0.06759287],[-0.06222129],[-0.06061223],[-0.06059019],[-0.0582496]
(0.013621941375166775+0j),[2.76807037e-16],[1.],[-0.23030511],[1.],[-0.13229411],[-0.07351308],[-0.07223526],[-0.07226145],[-0.07104792],[-0.06762083],[-0.06224192],[-0.06062688],[-0.06060035],[-0.05825545],[-0.05448631]
(0.01219904409806763+0j),[1.25938694e-16],[1.],[-0.21818839],[1.],[-0.12413441],[-0.07228432],[-0.07230334],[-0.071083],[-0.06764916],[-0.06226371],[-0.06064364],[-0.06061207],[-0.05826222],[-0.05449064],[-0.05056548]
(0.010782385729687283+0j),[-1.15171827e-16],[1.],[-0.20533845],[1.],[-0.12008001],[-0.07234305],[-0.07111667],[-0.06767693],[-0.06228619],[-0.0606607],[-0.06062534],[-0.05827146],[-0.05449558],[-0.05056859],[-0.04775011]
(0.015309669022103173+0j),[-2.75144325e-16],[1.],[-0.24464409],[1.],[-0.12311807],[-0.0711464],[-0.06770174],[-0.06230675],[-0.06067739],[-0.06063843],[-0.0582814],[-0.05450281],[-0.0505733],[-0.04775241],[-0.05074095]
(0.018619321868437448+0j),[-6.93619166e-17],[1.],[-0.26947603],[1.],[-0.12914058],[-0.06772427],[-0.06232581],[-0.06069328],[-0.06065149],[-0.05829185],[-0.05451092],[-0.05057928],[-0.04775636],[-0.05074336],[-0.05796791]
(0.026037559831294504+0j),[8.03760931e-17],[1.],[-0.31756401],[1.],[-0.13394393],[-0.06234149],[-0.06070672],[-0.0606628],[-0.0583012],[-0.05451845],[-0.05058517],[-0.0477606],[-0.05074633],[-0.05796962],[-0.06620126]
(0.03279753441178434+0j),[-2.09135537e-16],[1.],[-0.35501956],[1.],[-0.13819508],[-0.06071751],[-0.06067208],[-0.058309],[-0.05452488],[-0.05059024],[-0.04776458],[-0.05074928],[-0.05797163],[-0.06620232],[-0.07584127]
(0.03138873130359128+0j),[1.00764255e-16],[1.],[-0.34708838],[1.],[-0.13988223],[-0.0606791],[-0.05831508],[-0.05452992],[-0.0505942],[-0.04776777],[-0.05075176],[-0.05797336],[-0.06620329],[-0.07584195],[-0.07915668]
(0.03147228654088475+0j),[8.08241121e-16],[1.],[-0.34718899],[1.],[-0.13895925],[-0.05832014],[-0.05453424],[-0.05059788],[-0.04777078],[-0.05075419],[-0.05797517],[-0.0662046],[-0.07584278],[-0.07915707],[-0.07827347]
(0.026315431940530955+0j),[5.42781443e-16],[1.],[-0.31774306],[1.],[-0.13329486],[-0.0545388],[-0.0506017],[-0.04777397],[-0.05075693],[-0.05797742],[-0.06620639],[-0.0758441],[-0.07915811],[-0.07827398],[-0.07496953]
(0.02465400207862336+0j),[1.10816548e-15],[1.],[-0.30758185],[1.],[-0.12504367],[-0.0506055],[-0.04777683],[-0.05075972],[-0.05797969],[-0.06620833],[-0.07584561],[-0.0791594],[-0.07827475],[-0.07497013],[-0.07049982]
(0.036780758677371996+0j),[6.06364995e-16],[1.],[-0.37413561],[1.],[-0.1275037],[-0.04777954],[-0.05076214],[-0.05798177],[-0.0662101],[-0.07584706],[-0.07916058],[-0.07827563],[-0.07497067],[-0.07050018],[-0.07689497]
(0.03394554762272057+0j),[6.46554349e-16],[1.],[-0.3594128],[1.],[-0.13048432],[-0.05076411],[-0.05798394],[-0.06621181],[-0.07584859],[-0.07916174],[-0.07827672],[-0.07497148],[-0.07050061],[-0.07689521],[-0.08270164]
(0.03275359960738507+0j),[1.39853588e-15],[1.],[-0.35291041],[1.],[-0.13107496],[-0.05798625],[-0.06621395],[-0.07585037],[-0.07916329],[-0.07827815],[-0.07497253],[-0.07050113],[-0.0768957],[-0.08270213],[-0.08030811]
(0.02853343024799439+0j),[1.50215123e-15],[1.],[-0.32956193],[1.],[-0.13493503],[-0.06621704],[-0.07585333],[-0.07916591],[-0.07828041],[-0.07497445],[-0.07050273],[-0.07689704],[-0.08270311],[-0.08030928],[-0.07694517]
(0.02857506256057688+0j),[1.94761843e-15],[1.],[-0.32977638],[1.],[-0.14055716],[-0.07585808],[-0.07917039],[-0.07828442],[-0.074978],[-0.07050584],[-0.07689981],[-0.08270558],[-0.08031129],[-0.07694692],[-0.07433529]
(0.024540564544841773+0j),[1.4235595e-15],[1.],[-0.30583198],[1.],[-0.14752719],[-0.07917723],[-0.07829076],[-0.07498378],[-0.07051104],[-0.07690467],[-0.08271011],[-0.08031533],[-0.07695047],[-0.07433848],[-0.07166206]
(0.022416686416530232+0j),[1.15167615e-15],[1.],[-0.29256275],[1.],[-0.14665306],[-0.07830047],[-0.07499276],[-0.07051924],[-0.07691266],[-0.08271783],[-0.08032242],[-0.07695693],[-0.07434423],[-0.07166728],[-0.06746562]
(0.025853072953841302+0j),[1.05580388e-15],[1.],[-0.3143365],[1.],[-0.14674159],[-0.07500385],[-0.07052943],[-0.07692275],[-0.08272773],[-0.0803316],[-0.07696533],[-0.07435192],[-0.07167401],[-0.06747151],[-0.06842935]
(0.028695243967962362+0j),[1.28988818e-15],[1.],[-0.33105622],[1.],[-0.14778318],[-0.07053999],[-0.07693339],[-0.08273825],[-0.08034146],[-0.07697437],[-0.07436016],[-0.07168143],[-0.06747786],[-0.06843503],[-0.07276765]
(0.03441295555301632+0j),[1.98666166e-15],[1.],[-0.36186938],[1.],[-0.14868208],[-0.07694294],[-0.08274787],[-0.08035045],[-0.07698264],[-0.07436775],[-0.07168826],[-0.06748381],[-0.06844015],[-0.07277232],[-0.07813255]
(0.04235947069644431+0j),[2.42000316e-15],[1.],[-0.40001249],[1.],[-0.16286338],[-0.08275591],[-0.08035796],[-0.0769896],[-0.0743742],[-0.07169407],[-0.06748879],[-0.0684446],[-0.07277596],[-0.07813586],[-0.0859124]
(0.05092115320082397+0j),[2.13331867e-15],[1.],[-0.4364792],[1.],[-0.17709179],[-0.08036809],[-0.07699907],[-0.07438302],[-0.07170218],[-0.06749604],[-0.06845116],[-0.07278184],[-0.07814108],[-0.08591695],[-0.09432521]
(0.04628972349675383+0j),[1.22951706e-15],[1.],[-0.4162446],[1.],[-0.17652055],[-0.07701174],[-0.07439483],[-0.07171299],[-0.06750592],[-0.06846032],[-0.0727903],[-0.07814885],[-0.08592391],[-0.09433164],[-0.09613937]
(0.044352276756027875+0j),[5.81636975e-16],[1.],[-0.40729438],[1.],[-0.16987217],[-0.07440701],[-0.07172424],[-0.06751606],[-0.06846964],[-0.07279926],[-0.07815692],[-0.08593134],[-0.09433821],[-0.09614533],[-0.0928474]
(0.050402680160267874+0j),[2.56086649e-17],[1.],[-0.43293585],[1.],[-0.16915875],[-0.07173652],[-0.06752681],[-0.06847959],[-0.07280877],[-0.07816561],[-0.08593924],[-0.0943453],[-0.09615087],[-0.09285278],[-0.09473888]
(0.04599204600536012+0j),[6.45528646e-16],[1.],[-0.4136975],[1.],[-0.16720219],[-0.06753927],[-0.06849113],[-0.07281955],[-0.0781758],[-0.08594832],[-0.09435364],[-0.09615778],[-0.09285812],[-0.09474422],[-0.09545224]
(0.040538834137869885+0j),[8.14918989e-16],[1.],[-0.38871497],[1.],[-0.15802218],[-0.06850621],[-0.07283241],[-0.07818722],[-0.08596001],[-0.09436328],[-0.0961664],[-0.09286548],[-0.09475032],[-0.09545742],[-0.09046721]
(0.03904588790920539+0j),[2.02631904e-16],[1.],[-0.38158673],[1.],[-0.15536433],[-0.07284537],[-0.0781991],[-0.08597122],[-0.09437325],[-0.09617534],[-0.09287275],[-0.09475617],[-0.09546299],[-0.09047243],[-0.08684427]
(0.039100027792216004+0j),[1.52227206e-15],[1.],[-0.38189441],[1.],[-0.15893485],[-0.07821237],[-0.08598297],[-0.09438468],[-0.09618542],[-0.09288113],[-0.09476356],[-0.09546925],[-0.09047774],[-0.08684915],[-0.08607646]
(0.035235134093170764+0j),[1.79718996e-15],[1.],[-0.36283108],[1.],[-0.16218993],[-0.08599667],[-0.09439791],[-0.09619754],[-0.09289189],[-0.09477315],[-0.09547763],[-0.09048501],[-0.0868553],[-0.08608175],[-0.08396367]
(0.03926660938805048+0j),[1.00792369e-15],[1.],[-0.383009],[1.],[-0.17010635],[-0.09441375],[-0.09621255],[-0.09290518],[-0.09478556],[-0.09548895],[-0.09049485],[-0.0868638],[-0.08608943],[-0.08397038],[-0.08409373]
(0.03504293959435884+0j),[1.85345865e-15],[1.],[-0.36223394],[1.],[-0.17846285],[-0.09623704],[-0.09292776],[-0.09480679],[-0.09550862],[-0.09051251],[-0.08687974],[-0.08610383],[-0.08398273],[-0.08410489],[-0.08402339]
(0.03905317232613612+0j),[2.20502452e-15],[1.],[-0.3824217],[1.],[-0.18023847],[-0.09296299],[-0.09483988],[-0.09553994],[-0.09054118],[-0.08690587],[-0.08612753],[-0.0840047],[-0.08412333],[-0.08404015],[-0.08396394]
(0.044386681281623645+0j),[1.4598396e-15],[1.],[-0.40717819],[1.],[-0.18203423],[-0.0948757],[-0.09557377],[-0.09057258],[-0.08693488],[-0.08615425],[-0.08402896],[-0.08414531],[-0.08405929],[-0.08398028],[-0.08903414]
(0.047305751165021+0j),[6.55862569e-16],[1.],[-0.41978455],[1.],[-0.18814716],[-0.09560463],[-0.09060105],[-0.08696115],[-0.0861787],[-0.0840514],[-0.08416566],[-0.08407736],[-0.08399576],[-0.08904741],[-0.09323948]
(0.049339205875704444+0j),[7.54119263e-16],[1.],[-0.4281572],[1.],[-0.19124178],[-0.0906323],[-0.08698963],[-0.08620605],[-0.08407668],[-0.08418883],[-0.08409831],[-0.08401432],[-0.08906335],[-0.09325358],[-0.09560287]
(0.06168690575924367+0j),[1.61683132e-15],[1.],[-0.47613325],[1.],[-0.19265087],[-0.08702018],[-0.08623553],[-0.08410319],[-0.08421366],[-0.0841214],[-0.08403467],[-0.08908163],[-0.09326936],[-0.0956163],[-0.10198649]
(0.06430739469137807+0j),[1.56399507e-15],[1.],[-0.48479905],[1.],[-0.1953866],[-0.08626092],[-0.08412628],[-0.08423486],[-0.08414129],[-0.084053],[-0.08909726],[-0.09328384],[-0.09562765],[-0.10199715],[-0.10833997]
(0.06435883908654148+0j),[1.11773672e-15],[1.],[-0.48415211],[1.],[-0.19552473],[-0.08415131],[-0.08425681],[-0.08416006],[-0.08407074],[-0.08911381],[-0.09329719],[-0.09564024],[-0.10200705],[-0.10834913],[-0.1092388]
(0.07168560187746953+0j),[1.13328276e-15],[1.],[-0.50874202],[1.],[-0.19612959],[-0.08428198],[-0.08418196],[-0.08409065],[-0.08913288],[-0.09331398],[-0.09565419],[-0.10202013],[-0.10835853],[-0.10924843],[-0.11195135]
(0.07837390449709741+0j),[1.14496472e-15],[1.],[-0.52946888],[1.],[-0.20136777],[-0.08420789],[-0.08411275],[-0.08915351],[-0.09333353],[-0.09567081],[-0.10203405],[-0.10837139],[-0.10925818],[-0.11195893],[-0.11705875]
(0.08410207951032038+0j),[-5.46666433e-16],[1.],[-0.54594405],[1.],[-0.20549],[-0.08414156],[-0.08917918],[-0.09335815],[-0.09569351],[-0.1020521],[-0.1083888],[-0.10927242],[-0.11196967],[-0.1170697],[-0.12124996]
(0.0783267740967022+0j),[-2.29022565e-15],[1.],[-0.526696],[1.],[-0.20510844],[-0.08921319],[-0.09338935],[-0.09572171],[-0.10207797],[-0.10841092],[-0.10929231],[-0.11198585],[-0.11708343],[-0.12126024],[-0.12093109]
(0.07623996097262165+0j),[-3.38756816e-15],[1.],[-0.51909323],[1.],[-0.20715166],[-0.09342455],[-0.09575341],[-0.10210738],[-0.10843702],[-0.10931546],[-0.11200618],[-0.1170999],[-0.12127394],[-0.12094432],[-0.11790054]
(0.07312363400707819+0j),[-3.71273418e-15],[1.],[-0.50819855],[1.],[-0.2092808],[-0.09579089],[-0.10214191],[-0.10846847],[-0.10934503],[-0.1120324],[-0.1171224],[-0.12129425],[-0.12096088],[-0.11791534],[-0.11581882]
(0.06917521348653075+0j),[-4.62414271e-15],[1.],[-0.49444129],[1.],[-0.20887638],[-0.10218764],[-0.10850919],[-0.10938324],[-0.11206905],[-0.1171541],[-0.12132258],[-0.12098721],[-0.11793572],[-0.11583768],[-0.11304006]
(0.05692333012165351+0j),[-4.8746272e-15],[1.],[-0.44941156],[1.],[-0.20866735],[-0.10855857],[-0.10942791],[-0.11211162],[-0.11719367],[-0.12135816],[-0.12101941],[-0.11796374],[-0.1158613],[-0.11306138],[-0.10642993]
(0.04608823340418105+0j),[-4.92039296e-15],[1.],[-0.40508246],[1.],[-0.20497192],[-0.10948245],[-0.11216349],[-0.11724278],[-0.12140468],[-0.12106186],[-0.11800156],[-0.11589507],[-0.11309136],[-0.10645586],[-0.09635634]
(0.03776907781355451+0j),[-4.22442004e-15],[1.],[-0.36739716],[1.],[-0.19665727],[-0.11222834],[-0.11730504],[-0.12146504],[-0.12111777],[-0.11805288],[-0.11594171],[-0.11313298],[-0.10649251],[-0.09638827],[-0.08710835]
(0.031097532707805253+0j),[-5.32370974e-15],[1.],[-0.33416038],[1.],[-0.19140901],[-0.11737403],[-0.12153178],[-0.12118065],[-0.1181109],[-0.1159949],[-0.11318124],[-0.10653522],[-0.09642529],[-0.08714057],[-0.07911032]
(0.03508423004734322+0j),[-4.56450558e-15],[1.],[-0.35775604],[1.],[-0.19547837],[-0.12160883],[-0.12125404],[-0.11817903],[-0.11605868],[-0.11323934],[-0.10658738],[-0.09647075],[-0.0871803],[-0.07914429],[-0.07802515]
(0.03187482346891199+0j),[-5.43397044e-15],[1.],[-0.34247467],[1.],[-0.20066606],[-0.12134787],[-0.11826734],[-0.11614141],[-0.11331611],[-0.10665708],[-0.09653266],[-0.08723463],[-0.07919133],[-0.07806561],[-0.07895927]
(0.02752396763187071+0j),[-4.77351394e-15],[1.],[-0.31960411],[1.],[-0.19612452],[-0.11837602],[-0.11624385],[-0.11341203],[-0.10674469],[-0.0966112],[-0.08730435],[-0.07925286],[-0.07811902],[-0.07900642],[-0.07466195]
(0.03196474332892671+0j),[-4.77670571e-15],[1.],[-0.34615649],[1.],[-0.19357427],[-0.11635421],[-0.11351563],[-0.10683973],[-0.09669689],[-0.08738069],[-0.07932041],[-0.07817906],[-0.07905827],[-0.07470546],[-0.0750825]
(0.026583297853222602+0j),[-3.17376377e-15],[1.],[-0.31672527],[1.],[-0.19122217],[-0.11362457],[-0.10693942],[-0.09678706],[-0.08746107],[-0.07939151],[-0.07824238],[-0.07911418],[-0.07475191],[-0.07512213],[-0.07475139]
(0.0243165102226021+0j),[-3.25565068e-15],[1.],[-0.3039322],[1.],[-0.18372656],[-0.10704573],[-0.09688245],[-0.08754622],[-0.07946771],[-0.07831095],[-0.07917385],[-0.07480377],[-0.07516445],[-0.07478649],[-0.06998666]
(0.0223273180017532+0j),[-3.79356431e-15],[1.],[-0.29208546],[1.],[-0.17436189],[-0.0969783],[-0.08763246],[-0.07954443],[-0.07838081],[-0.0792363],[-0.07485729],[-0.07520958],[-0.07482356],[-0.0700168],[-0.06720456]
(0.0214473200908595+0j),[-2.8099344e-16],[1.],[-0.28692782],[1.],[-0.16235992],[-0.08771727],[-0.07961986],[-0.07844904],[-0.07929751],[-0.07490974],[-0.07525441],[-0.07486025],[-0.07004596],[-0.06722645],[-0.06528692]
(0.023148763663600132+0j),[-3.71185046e-15],[1.],[-0.29844474],[1.],[-0.15379601],[-0.07968838],[-0.07851138],[-0.07935265],[-0.07495698],[-0.07529502],[-0.07489295],[-0.07007134],[-0.06724592],[-0.06530068],[-0.06600274]
(0.029216306385876703+0j),[-1.26854026e-14],[1.],[-0.33488741],[1.],[-0.15116296],[-0.07856437],[-0.07939988],[-0.07499769],[-0.07532938],[-0.07492144],[-0.07009343],[-0.06726257],[-0.06531271],[-0.06601001],[-0.07141643]
(0.03661114773094534+0j),[-5.94767035e-15],[1.],[-0.37370003],[1.],[-0.15851554],[-0.07944404],[-0.07503587],[-0.07536116],[-0.0749483],[-0.0701149],[-0.06727891],[-0.0653238],[-0.06601763],[-0.07142141],[-0.07990327]
(0.04494936388419343+0j),[-4.40637181e-15],[1.],[-0.41218305],[1.],[-0.16811207],[-0.0750791],[-0.07539953],[-0.0749795],[-0.07014053],[-0.06729997],[-0.06533987],[-0.06602847],[-0.07142986],[-0.07990761],[-0.08861954]
(0.04669287117624883+0j),[-4.0591184e-15],[1.],[-0.41915512],[1.],[-0.16885582],[-0.07544329],[-0.07501827],[-0.07017198],[-0.06732525],[-0.06536073],[-0.06604631],[-0.07144133],[-0.07991741],[-0.08862491],[-0.09372854]
(0.05538805709248033+0j),[-1.94843555e-15],[1.],[-0.45410318],[1.],[-0.17395229],[-0.07505317],[-0.07020236],[-0.06735067],[-0.06538089],[-0.06606198],[-0.07145539],[-0.07992664],[-0.08863241],[-0.09373197],[-0.0984693]
(0.05730946213120975+0j),[-1.52580085e-15],[1.],[-0.46060245],[1.],[-0.17821307],[-0.07023099],[-0.06737524],[-0.06540164],[-0.06607924],[-0.07146977],[-0.07993839],[-0.08864127],[-0.09373858],[-0.09847344],[-0.10312587]
(0.058590115230148926+0j),[-2.51132086e-15],[1.],[-0.46459037],[1.],[-0.17456683],[-0.0673993],[-0.06542161],[-0.06609749],[-0.07148559],[-0.07995059],[-0.08865273],[-0.09374611],[-0.09848031],[-0.10312954],[-0.10430589]
