Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.0885402417949311+0j),[-1.08301023e-15],[1.],[-0.55076258],[1.],[-0.23503403],[-0.11113525],[-0.1130055],[-0.11494997],[-0.11913624],[-0.12506894],[-0.12987961],[-0.12982813],[-0.13137492],[-0.13091712],[-0.12559172]
(0.0778164855967563+0j),[-1.7240851e-15],[1.],[-0.51735812],[1.],[-0.23167084],[-0.11309883],[-0.11503702],[-0.11921678],[-0.12514243],[-0.12994563],[-0.12988675],[-0.1314231],[-0.13095847],[-0.12562679],[-0.12043538]
(0.06838263634773947+0j),[-1.21249539e-15],[1.],[-0.48608079],[1.],[-0.22634529],[-0.11513318],[-0.11930733],[-0.12522733],[-0.13002333],[-0.12995645],[-0.13148412],[-0.13101061],[-0.12567144],[-0.12047247],[-0.11314371]
(0.06061070491227351+0j),[-1.06188969e-15],[1.],[-0.45884202],[1.],[-0.22178268],[-0.11940634],[-0.12532172],[-0.1301115],[-0.13003657],[-0.13155659],[-0.13107424],[-0.12572556],[-0.12051876],[-0.11318306],[-0.10654641]
(0.052270422894431054+0j),[-4.68912394e-16],[1.],[-0.42738497],[1.],[-0.21944154],[-0.12542237],[-0.13020737],[-0.13012537],[-0.13163787],[-0.13114759],[-0.12578987],[-0.1205744],[-0.1132305],[-0.10658726],[-0.09993172]
(0.04440920346356829+0j),[-7.51642614e-16],[1.],[-0.39532991],[1.],[-0.21830938],[-0.13031771],[-0.13022866],[-0.13173429],[-0.13123667],[-0.12586989],[-0.12064549],[-0.11329237],[-0.1066406],[-0.0999778],[-0.0927736]
(0.040926305832047476+0j),[-1.27878678e-15],[1.],[-0.38168493],[1.],[-0.21808474],[-0.13036709],[-0.13186511],[-0.13135898],[-0.12598185],[-0.12074684],[-0.11338225],[-0.10671957],[-0.10004629],[-0.09283283],[-0.08762152]
(0.03442648598575845+0j),[-4.8207823e-16],[1.],[-0.35176237],[1.],[-0.21327213],[-0.13204172],[-0.13152475],[-0.12613447],[-0.1208867],[-0.11350829],[-0.10683197],[-0.10014532],[-0.09291804],[-0.08769432],[-0.08272077]
(0.029959767701632757+0j),[-1.18937009e-15],[1.],[-0.33012811],[1.],[-0.2091415],[-0.13170918],[-0.12630507],[-0.12104338],[-0.11365025],[-0.10695984],[-0.10025903],[-0.09301756],[-0.08777986],[-0.08279197],[-0.07690543]
(0.02698107096155754+0j),[-1.98483262e-15],[1.],[-0.31542475],[1.],[-0.20473516],[-0.12650592],[-0.1212288],[-0.1138194],[-0.10711314],[-0.10039653],[-0.09313909],[-0.08788576],[-0.08288252],[-0.07698019],[-0.07280951]
(0.027447828852499554+0j),[-8.980797e-16],[1.],[-0.3203524],[1.],[-0.19843079],[-0.12143136],[-0.11400465],[-0.10728166],[-0.10054844],[-0.09327475],[-0.0880046],[-0.08298576],[-0.07706688],[-0.07288041],[-0.07170665]
(0.026617996065803083+0j),[-5.48825748e-16],[1.],[-0.31697839],[1.],[-0.19349555],[-0.1141785],[-0.10744016],[-0.10069177],[-0.09340266],[-0.08811786],[-0.08308403],[-0.0771503],[-0.07294925],[-0.07176192],[-0.07187451]
(0.02537907082105657+0j),[-7.96092217e-17],[1.],[-0.3106288],[1.],[-0.18511876],[-0.10759273],[-0.10082993],[-0.09352621],[-0.08822745],[-0.08317994],[-0.07723202],[-0.07301726],[-0.07181708],[-0.07191753],[-0.0707734]
(0.021588243972137867+0j),[-1.35127705e-18],[1.],[-0.287359],[1.],[-0.17516385],[-0.10095727],[-0.09363971],[-0.08832836],[-0.08326839],[-0.07730789],[-0.07308036],[-0.07186865],[-0.071958],[-0.0708035],[-0.06743113]
(0.018056098813696648+0j),[1.14424167e-16],[1.],[-0.26350818],[1.],[-0.16319078],[-0.09374601],[-0.08842283],[-0.0833513],[-0.07737902],[-0.07314033],[-0.0719177],[-0.07199689],[-0.07083319],[-0.06745218],[-0.06211521]
(0.019365828283446504+0j),[-6.63461042e-16],[1.],[-0.27346565],[1.],[-0.15439419],[-0.08851439],[-0.08343218],[-0.07744878],[-0.0731994],[-0.07196649],[-0.07203607],[-0.07086332],[-0.06747381],[-0.06213063],[-0.06054561]
(0.01793480033743532+0j),[-4.70702964e-16],[1.],[-0.26357817],[1.],[-0.14915635],[-0.0835132],[-0.07751911],[-0.07325916],[-0.0720165],[-0.07207671],[-0.07089497],[-0.06749757],[-0.06214723],[-0.06055623],[-0.06055091]
(0.016464780064484055+0j),[-4.28786504e-16],[1.],[-0.25287572],[1.],[-0.14182465],[-0.07759132],[-0.07332157],[-0.07206924],[-0.07212033],[-0.0709303],[-0.06752464],[-0.06216657],[-0.06056985],[-0.06055936],[-0.0582287]
(0.013617070133515192+0j),[-4.96003387e-16],[1.],[-0.23026854],[1.],[-0.13213172],[-0.07337973],[-0.07211919],[-0.07216237],[-0.07096466],[-0.0675523],[-0.06218695],[-0.06058438],[-0.06056937],[-0.05823448],[-0.05447404]
(0.012198046876335376+0j),[2.06272128e-16],[1.],[-0.21818238],[1.],[-0.1239957],[-0.07216776],[-0.07220386],[-0.07099939],[-0.06758035],[-0.06220854],[-0.06060096],[-0.06058099],[-0.0582412],[-0.05447832],[-0.05056067]
(0.010784266475679313+0j),[-4.78673492e-16],[1.],[-0.205358],[1.],[-0.11996455],[-0.07224318],[-0.07103275],[-0.06760786],[-0.06223079],[-0.06061787],[-0.06059411],[-0.05825034],[-0.05448321],[-0.05056376],[-0.04775162]
(0.015314631271190942+0j),[-5.40141602e-16],[1.],[-0.24468392],[1.],[-0.12302458],[-0.07106219],[-0.06763244],[-0.06225115],[-0.0606344],[-0.06060708],[-0.0582602],[-0.05449038],[-0.05056843],[-0.04775391],[-0.05074764]
(0.018627097074718033+0j),[-5.2256769e-16],[1.],[-0.26953146],[1.],[-0.12906687],[-0.06765475],[-0.06227005],[-0.06065015],[-0.06062003],[-0.05827054],[-0.05449842],[-0.05057437],[-0.04775781],[-0.05075004],[-0.05797865]
(0.026048741474044953+0j),[-7.49091606e-16],[1.],[-0.31763021],[1.],[-0.13388797],[-0.06228559],[-0.06066348],[-0.06063125],[-0.05827982],[-0.0545059],[-0.05058021],[-0.04776203],[-0.05075299],[-0.05798035],[-0.06621498]
(0.03281161060630482+0j),[-1.35378502e-15],[1.],[-0.35509267],[1.],[-0.13815479],[-0.06067417],[-0.06064046],[-0.05828756],[-0.05451228],[-0.05058525],[-0.04776598],[-0.05075592],[-0.05798235],[-0.06621604],[-0.07585699]
(0.03140348095667423+0j),[-1.32451489e-15],[1.],[-0.3471665],[1.],[-0.13985589],[-0.06064742],[-0.0582936],[-0.05451728],[-0.05058919],[-0.04776915],[-0.05075839],[-0.05798407],[-0.06621701],[-0.07585766],[-0.07917374]
(0.03148751142811976+0j),[-1.19397235e-15],[1.],[-0.34726918],[1.],[-0.13894538],[-0.05829862],[-0.05452158],[-0.05059285],[-0.04777215],[-0.05076081],[-0.05798588],[-0.06621831],[-0.0758585],[-0.07917412],[-0.07829132]
(0.026329437034822906+0j),[-1.47741815e-16],[1.],[-0.31782403],[1.],[-0.13329148],[-0.05452612],[-0.05059665],[-0.04777533],[-0.05076354],[-0.05798812],[-0.06622011],[-0.07585982],[-0.07917516],[-0.07829184],[-0.07498769]
(0.024667294383293868+0j),[5.09577499e-16],[1.],[-0.30766118],[1.],[-0.12504905],[-0.05060042],[-0.04777818],[-0.05076632],[-0.05799038],[-0.06622204],[-0.07586133],[-0.07917646],[-0.07829261],[-0.0749883],[-0.07051792]
(0.036796183062539435+0j),[2.16971763e-16],[1.],[-0.37420942],[1.],[-0.12751589],[-0.04778088],[-0.05076873],[-0.05799246],[-0.06622381],[-0.07586277],[-0.07917763],[-0.07829349],[-0.07498885],[-0.07051828],[-0.07691225]
(0.033959545324544295+0j),[5.14764861e-16],[1.],[-0.35948241],[1.],[-0.13050183],[-0.05077071],[-0.05799462],[-0.06622552],[-0.07586431],[-0.0791788],[-0.07829458],[-0.07498966],[-0.07051871],[-0.07691249],[-0.0827178]
(0.03276635324254111+0j),[1.90834243e-16],[1.],[-0.35297473],[1.],[-0.13109666],[-0.05799693],[-0.06622766],[-0.07586609],[-0.07918035],[-0.07829601],[-0.07499071],[-0.07051923],[-0.07691298],[-0.0827183],[-0.08032321]
(0.028544326920635382+0j),[-1.13093486e-15],[1.],[-0.32962082],[1.],[-0.13495959],[-0.06623074],[-0.07586904],[-0.07918296],[-0.07829827],[-0.07499263],[-0.07052084],[-0.07691432],[-0.08271928],[-0.08032438],[-0.07695906]
(0.028584836026509897+0j),[-6.08507534e-16],[1.],[-0.32982893],[1.],[-0.14058343],[-0.07587379],[-0.07918745],[-0.07830228],[-0.07499618],[-0.07052395],[-0.07691709],[-0.08272176],[-0.08032639],[-0.07696081],[-0.07434785]
(0.02454858666766754+0j),[-7.8699674e-16],[1.],[-0.30587855],[1.],[-0.14755408],[-0.07919429],[-0.07830862],[-0.07500196],[-0.07052915],[-0.07692196],[-0.08272628],[-0.08033043],[-0.07696436],[-0.07435104],[-0.07167324]
(0.02242334411588916+0j),[-6.41695002e-16],[1.],[-0.29260318],[1.],[-0.14667994],[-0.07831834],[-0.07501095],[-0.07053736],[-0.07692996],[-0.08273401],[-0.08033753],[-0.07697083],[-0.07435681],[-0.07167846],[-0.06747544]
(0.025859114160819187+0j),[-6.45542072e-16],[1.],[-0.3143705],[1.],[-0.14676786],[-0.07502206],[-0.07054756],[-0.07694006],[-0.08274392],[-0.08034673],[-0.07697925],[-0.07436451],[-0.0716852],[-0.06748132],[-0.06843774]
(0.02870051238258624+0j),[-7.69745755e-16],[1.],[-0.3310842],[1.],[-0.14780838],[-0.07055814],[-0.07695071],[-0.08275445],[-0.0803566],[-0.07698829],[-0.07437275],[-0.07169263],[-0.06748769],[-0.06844343],[-0.07277464]
(0.03441759066690889+0j),[-6.81756709e-16],[1.],[-0.36189159],[1.],[-0.14870589],[-0.07696027],[-0.08276409],[-0.08036559],[-0.07699658],[-0.07438035],[-0.07169947],[-0.06749365],[-0.06844856],[-0.07277932],[-0.07813821]
(0.0423634577818893+0j),[-1.04079066e-15],[1.],[-0.4000294],[1.],[-0.16288513],[-0.08277214],[-0.08037312],[-0.07700354],[-0.07438681],[-0.07170528],[-0.06749863],[-0.06845301],[-0.07278296],[-0.07814152],[-0.08591681]
(0.05092439106924964+0j),[-8.20886985e-16],[1.],[-0.4364914],[1.],[-0.17711131],[-0.08038326],[-0.07701302],[-0.07439564],[-0.07171341],[-0.06750589],[-0.06845958],[-0.07278885],[-0.07814675],[-0.08592137],[-0.09432849]
(0.046291898021336216+0j),[-1.85414455e-15],[1.],[-0.41625304],[1.],[-0.17653807],[-0.07702571],[-0.07440747],[-0.07172424],[-0.06751579],[-0.06846875],[-0.07279732],[-0.07815453],[-0.08592834],[-0.09433492],[-0.0961417]
(0.0443536133929052+0j),[-2.11107151e-15],[1.],[-0.40729947],[1.],[-0.16988769],[-0.07441966],[-0.07173549],[-0.06752593],[-0.06847808],[-0.07280629],[-0.0781626],[-0.08593577],[-0.0943415],[-0.09614766],[-0.09284892]
(0.05040336129179336+0j),[-1.74597962e-15],[1.],[-0.432938],[1.],[-0.16917223],[-0.07174779],[-0.06753669],[-0.06848804],[-0.0728158],[-0.07817131],[-0.08594367],[-0.09434861],[-0.09615321],[-0.09285431],[-0.09473969]
(0.04599211484093381+0j),[-5.38731939e-16],[1.],[-0.41369726],[1.],[-0.16721369],[-0.06754916],[-0.06849959],[-0.0728266],[-0.07818151],[-0.08595277],[-0.09435695],[-0.09616013],[-0.09285966],[-0.09474504],[-0.09545246]
(0.04053844575684682+0j),[-9.57212105e-16],[1.],[-0.38871274],[1.],[-0.15803181],[-0.06851469],[-0.07283947],[-0.07819294],[-0.08596447],[-0.0943666],[-0.09616876],[-0.09286702],[-0.09475114],[-0.09545764],[-0.09046694]
(0.03904514331602236+0j),[-2.8168026e-16],[1.],[-0.38158289],[1.],[-0.15537214],[-0.07285245],[-0.07820483],[-0.08597568],[-0.09437658],[-0.0961777],[-0.0928743],[-0.094757],[-0.09546321],[-0.09047216],[-0.08684358]
(0.03909899923728945+0j),[3.76599864e-16],[1.],[-0.38188935],[1.],[-0.15894093],[-0.07821811],[-0.08598745],[-0.09438801],[-0.09618779],[-0.09288269],[-0.09476439],[-0.09546948],[-0.09047747],[-0.08684847],[-0.08607545]
(0.03523395847129875+0j),[1.77102571e-15],[1.],[-0.36282509],[1.],[-0.16219444],[-0.08600116],[-0.09440125],[-0.09619992],[-0.09289346],[-0.09477398],[-0.09547786],[-0.09048474],[-0.08685462],[-0.08608075],[-0.08396242]
(0.03926522800082907+0j),[2.11389343e-15],[1.],[-0.3830025],[1.],[-0.17010943],[-0.0944171],[-0.09621493],[-0.09290675],[-0.09478641],[-0.09548919],[-0.09049458],[-0.08686312],[-0.08608843],[-0.08396914],[-0.08409232]
(0.03504155464662678+0j),[1.56396349e-15],[1.],[-0.36222708],[1.],[-0.17846471],[-0.09623943],[-0.09292933],[-0.09480764],[-0.09550887],[-0.09051225],[-0.08687906],[-0.08610284],[-0.08398149],[-0.08410348],[-0.08402189]
(0.0390516838261219+0j),[1.44821722e-15],[1.],[-0.38241482],[1.],[-0.18023933],[-0.09296458],[-0.09484074],[-0.09554019],[-0.09054093],[-0.0869052],[-0.08612654],[-0.08400346],[-0.08412193],[-0.08403865],[-0.08396239]
(0.04438511265935999+0j),[1.15134033e-15],[1.],[-0.4071715],[1.],[-0.1820343],[-0.09487657],[-0.09557403],[-0.09057234],[-0.08693422],[-0.08615326],[-0.08402773],[-0.08414391],[-0.08405779],[-0.08397873],[-0.08903261]
(0.04730418511392191+0j),[1.35523365e-15],[1.],[-0.41977816],[1.],[-0.18814657],[-0.0956049],[-0.09060081],[-0.08696049],[-0.08617772],[-0.08405017],[-0.08416427],[-0.08407586],[-0.08399421],[-0.08904588],[-0.093238]
(0.049337689219116874+0j),[2.04070618e-15],[1.],[-0.4281512],[1.],[-0.19124066],[-0.09063207],[-0.08698898],[-0.08620507],[-0.08407546],[-0.08418743],[-0.08409681],[-0.08401279],[-0.08906182],[-0.09325212],[-0.09560146]
(0.06168534046721124+0j),[3.00074808e-15],[1.],[-0.47612786],[1.],[-0.19264936],[-0.08701952],[-0.08623455],[-0.08410197],[-0.08421227],[-0.0841199],[-0.08403313],[-0.0890801],[-0.0932679],[-0.0956149],[-0.10198521]
(0.06430593399027841+0j),[3.09566289e-15],[1.],[-0.4847942],[1.],[-0.19538479],[-0.08625994],[-0.08412506],[-0.08423348],[-0.08413979],[-0.08405146],[-0.08909574],[-0.09328238],[-0.09562624],[-0.10199586],[-0.10833881]
(0.0643575231419378+0j),[4.84421509e-15],[1.],[-0.48414779],[1.],[-0.19552272],[-0.08415009],[-0.08425542],[-0.08415857],[-0.0840692],[-0.08911228],[-0.09329573],[-0.09563884],[-0.10200575],[-0.10834798],[-0.10923777]
(0.07168438153400158+0j),[6.08300296e-15],[1.],[-0.50873832],[1.],[-0.19612747],[-0.0842806],[-0.08418046],[-0.0840891],[-0.08913136],[-0.09331251],[-0.09565279],[-0.10201883],[-0.10835739],[-0.10924741],[-0.11195044]
(0.0783728040752627+0j),[5.29917381e-15],[1.],[-0.52946578],[1.],[-0.20136562],[-0.08420639],[-0.0841112],[-0.08915198],[-0.09333207],[-0.09566941],[-0.10203274],[-0.10837025],[-0.10925716],[-0.11195802],[-0.11705798]
(0.08410111614830537+0j),[3.36271401e-15],[1.],[-0.54594152],[1.],[-0.20548787],[-0.08414001],[-0.08917764],[-0.0933567],[-0.0956921],[-0.10205079],[-0.10838765],[-0.1092714],[-0.11196876],[-0.11706893],[-0.12124933]
(0.07832599609864357+0j),[3.32450612e-15],[1.],[-0.52669391],[1.],[-0.20510636],[-0.08921166],[-0.09338789],[-0.09572031],[-0.10207666],[-0.10840977],[-0.10929128],[-0.11198494],[-0.11708266],[-0.12125961],[-0.12093057]
(0.07623933937126752+0j),[4.14513284e-16],[1.],[-0.51909158],[1.],[-0.2071497],[-0.09342309],[-0.09575199],[-0.10210607],[-0.10843587],[-0.10931444],[-0.11200526],[-0.11709913],[-0.12127331],[-0.1209438],[-0.11790012]
(0.07312315517584986+0j),[-7.57261316e-16],[1.],[-0.50819729],[1.],[-0.20927901],[-0.09578947],[-0.1021406],[-0.10846732],[-0.109344],[-0.11203148],[-0.11712163],[-0.12129361],[-0.12096036],[-0.11791492],[-0.1158185]
(0.06917486465629002+0j),[-1.02364523e-15],[1.],[-0.49444039],[1.],[-0.20887472],[-0.10218632],[-0.10850804],[-0.1093822],[-0.11206813],[-0.11715333],[-0.12132194],[-0.12098669],[-0.11793529],[-0.11583735],[-0.11303982]
(0.05692310466811311+0j),[2.49085227e-15],[1.],[-0.44941096],[1.],[-0.20866585],[-0.10855742],[-0.10942687],[-0.11211069],[-0.11719289],[-0.12135751],[-0.12101889],[-0.11796331],[-0.11586096],[-0.11306114],[-0.10642976]
(0.046088101334288305+0j),[1.55874433e-15],[1.],[-0.40508213],[1.],[-0.20497066],[-0.10948141],[-0.11216256],[-0.117242],[-0.12140404],[-0.12106133],[-0.11800113],[-0.11589473],[-0.11309112],[-0.10645569],[-0.09635623]
(0.03776901509467282+0j),[2.41335471e-15],[1.],[-0.36739705],[1.],[-0.19665617],[-0.1122274],[-0.11730426],[-0.12146439],[-0.12111724],[-0.11805245],[-0.11594137],[-0.11313274],[-0.10649234],[-0.09638816],[-0.0871083]
(0.031097520803136686+0j),[4.46975974e-15],[1.],[-0.33416047],[1.],[-0.19140807],[-0.11737324],[-0.12153112],[-0.12118012],[-0.11811046],[-0.11599456],[-0.11318099],[-0.10653505],[-0.09642519],[-0.08714051],[-0.07911032]
(0.03508426014017921+0j),[1.69699326e-15],[1.],[-0.3577563],[1.],[-0.19547762],[-0.12160817],[-0.1212535],[-0.11817859],[-0.11605833],[-0.11323909],[-0.1065872],[-0.09647064],[-0.08718025],[-0.07914429],[-0.07802519]
(0.031874882251743855+0j),[1.33226793e-15],[1.],[-0.34247504],[1.],[-0.20066546],[-0.12134733],[-0.11826689],[-0.11614106],[-0.11331586],[-0.1066569],[-0.09653255],[-0.08723458],[-0.07919132],[-0.07806565],[-0.07895934]
(0.027524043070578676+0j),[6.64840291e-15],[1.],[-0.31960458],[1.],[-0.19612406],[-0.11837557],[-0.11624349],[-0.11341178],[-0.10674451],[-0.09661108],[-0.08730429],[-0.07925285],[-0.07811906],[-0.07900649],[-0.07466205]
(0.03196484138365999+0j),[4.05256412e-15],[1.],[-0.34615702],[1.],[-0.19357392],[-0.11635385],[-0.11351537],[-0.10683954],[-0.09669677],[-0.08738063],[-0.0793204],[-0.07817909],[-0.07905834],[-0.07470556],[-0.07508261]
(0.026583397019045076+0j),[4.06006751e-15],[1.],[-0.31672585],[1.],[-0.19122193],[-0.11362431],[-0.10693923],[-0.09678693],[-0.087461],[-0.0793915],[-0.07824241],[-0.07911425],[-0.074752],[-0.07512225],[-0.07475151]
(0.02431660985877546+0j),[6.87931506e-15],[1.],[-0.3039328],[1.],[-0.18372643],[-0.10704554],[-0.09688233],[-0.08754616],[-0.07946769],[-0.07831098],[-0.07917392],[-0.07480385],[-0.07516457],[-0.07478661],[-0.06998679]
(0.022327415075461394+0j),[8.86022212e-15],[1.],[-0.29208607],[1.],[-0.17436183],[-0.09697817],[-0.0876324],[-0.07954441],[-0.07838083],[-0.07923636],[-0.07485738],[-0.07520969],[-0.07482368],[-0.07001693],[-0.0672047]
(0.021447414122255638+0j),[1.19875766e-14],[1.],[-0.28692843],[1.],[-0.16235992],[-0.0877172],[-0.07961984],[-0.07844906],[-0.07929758],[-0.07490983],[-0.07525453],[-0.07486037],[-0.07004609],[-0.06722659],[-0.06528707]
(0.023148858157168342+0j),[7.09641323e-16],[1.],[-0.29844532],[1.],[-0.15379607],[-0.07968836],[-0.07851141],[-0.07935271],[-0.07495707],[-0.07529513],[-0.07489307],[-0.07007147],[-0.06724606],[-0.06530082],[-0.06600287]
(0.029216406761555635+0j),[-2.20192236e-14],[1.],[-0.33488795],[1.],[-0.15116307],[-0.0785644],[-0.07939994],[-0.07499778],[-0.07532949],[-0.07492156],[-0.07009356],[-0.0672627],[-0.06531285],[-0.06601014],[-0.07141656]
(0.0366112518827645+0j),[-7.83491593e-15],[1.],[-0.37370053],[1.],[-0.15851568],[-0.07944411],[-0.07503595],[-0.07536127],[-0.07494842],[-0.07011503],[-0.06727905],[-0.06532394],[-0.06601776],[-0.07142153],[-0.07990339]
(0.044949468649719+0j),[-6.8993628e-15],[1.],[-0.4121835],[1.],[-0.16811224],[-0.07507918],[-0.07539964],[-0.07497962],[-0.07014065],[-0.0673001],[-0.06534001],[-0.0660286],[-0.07142999],[-0.07990773],[-0.08861964]
(0.04120714443333202+0j),[-6.3915261e-15],[1.],[-0.39468816],[1.],[-0.1660971],[-0.07544345],[-0.07501844],[-0.07017208],[-0.06732527],[-0.0653609],[-0.06604662],[-0.07144137],[-0.07991758],[-0.0886252],[-0.09096979]
(0.037424253013571517+0j),[-2.44016203e-15],[1.],[-0.37623923],[1.],[-0.16239976],[-0.07505348],[-0.07020253],[-0.06735056],[-0.06538101],[-0.06606237],[-0.07145558],[-0.07992673],[-0.08863298],[-0.0909732],[-0.08691653]
(0.03361387234431394+0j),[3.41398738e-15],[1.],[-0.35673812],[1.],[-0.1577258],[-0.07023108],[-0.06737518],[-0.06540164],[-0.0660794],[-0.07147021],[-0.07993827],[-0.08864213],[-0.09097976],[-0.08692131],[-0.08263878]
(0.030767581468460422+0j),[-7.98939058e-15],[1.],[-0.34144585],[1.],[-0.14897403],[-0.06739906],[-0.0654224],[-0.06609728],[-0.0714851],[-0.07995141],[-0.08865246],[-0.09098855],[-0.08692701],[-0.08264244],[-0.07871597]
