Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.08853185558713092+0j),[-1.12077901e-16],[1.],[-0.55074606],[1.],[-0.2349969],[-0.11110522],[-0.11297835],[-0.11492595],[-0.11911556],[-0.12505168],[-0.12986559],[-0.12981682],[-0.13136621],[-0.13091067],[-0.12558709]
(0.07781109906690009+0j),[6.78128667e-16],[1.],[-0.51734812],[1.],[-0.23163763],[-0.11307153],[-0.11501286],[-0.11919597],[-0.12512506],[-0.12993151],[-0.12987534],[-0.1314143],[-0.13095194],[-0.12562208],[-0.12043237]
(0.06837964083812913+0j),[6.09667203e-16],[1.],[-0.48607656],[1.],[-0.22631619],[-0.11510887],[-0.11928638],[-0.12520982],[-0.13000908],[-0.12994493],[-0.13147523],[-0.13100401],[-0.12566667],[-0.1204694],[-0.11314208]
(0.060609565272558674+0j),[-7.58488474e-16],[1.],[-0.45884278],[1.],[-0.2217578],[-0.11938523],[-0.12530407],[-0.13009712],[-0.13002494],[-0.1315476],[-0.13106754],[-0.12572071],[-0.12051562],[-0.11318137],[-0.106546]
(0.05227067040909386+0j),[-1.60104551e-15],[1.],[-0.42738989],[1.],[-0.2194209],[-0.12540457],[-0.13019286],[-0.13011361],[-0.13162876],[-0.13114079],[-0.12578494],[-0.12057119],[-0.11322876],[-0.10658679],[-0.09993234]
(0.04441041821333228+0j),[-1.78433946e-15],[1.],[-0.39533819],[1.],[-0.2182929],[-0.13030305],[-0.13021677],[-0.13172506],[-0.13122977],[-0.12586487],[-0.1206422],[-0.11329056],[-0.10664008],[-0.09997838],[-0.09277507]
(0.040928238371543205+0j),[-1.77237523e-15],[1.],[-0.38169571],[1.],[-0.21807205],[-0.13035506],[-0.13185575],[-0.13135196],[-0.12597672],[-0.12074346],[-0.11338035],[-0.10671897],[-0.10004681],[-0.09283425],[-0.08762365]
(0.034428772776769416+0j),[-2.35585834e-15],[1.],[-0.35177505],[1.],[-0.21326255],[-0.1320322],[-0.13151758],[-0.12612921],[-0.1208832],[-0.1135063],[-0.1068313],[-0.10014576],[-0.0929194],[-0.0876964],[-0.08272339]
(0.02996223996783332+0j),[-1.96057187e-15],[1.],[-0.33014206],[1.],[-0.20913482],[-0.13170188],[-0.12629968],[-0.12103978],[-0.11364816],[-0.10695908],[-0.1002594],[-0.09301886],[-0.0877819],[-0.08279456],[-0.07690842]
(0.026983615563899225+0j),[-2.72391968e-15],[1.],[-0.31543942],[1.],[-0.20473093],[-0.12650041],[-0.12122509],[-0.11381721],[-0.1071123],[-0.10039683],[-0.09314034],[-0.08788775],[-0.08288507],[-0.07698315],[-0.07281272]
(0.02745048576516012+0j),[-2.14230174e-15],[1.],[-0.32036728],[1.],[-0.19842848],[-0.12142754],[-0.11400237],[-0.10728073],[-0.10054867],[-0.09327593],[-0.08800653],[-0.08298827],[-0.07706981],[-0.0728836],[-0.07170997]
(0.026620615995634877+0j),[-1.19035353e-15],[1.],[-0.31699317],[1.],[-0.19349498],[-0.11417615],[-0.10743917],[-0.10069194],[-0.0934038],[-0.08811975],[-0.08308651],[-0.0771532],[-0.07295243],[-0.07176523],[-0.07187785]
(0.025381569751059197+0j),[-9.93770359e-16],[1.],[-0.31064323],[1.],[-0.18511963],[-0.10759168],[-0.10083006],[-0.0935273],[-0.08822931],[-0.08318239],[-0.0772349],[-0.07302042],[-0.07182039],[-0.07192086],[-0.07077669]
(0.02159045692161153+0j),[-6.38725683e-16],[1.],[-0.28737291],[1.],[-0.17516595],[-0.10095736],[-0.09364077],[-0.0883302],[-0.08327081],[-0.07731075],[-0.0730835],[-0.07187194],[-0.07196134],[-0.07080679],[-0.06743432]
(0.01805800820841042+0j),[-4.73266684e-16],[1.],[-0.26352139],[1.],[-0.16319389],[-0.09374703],[-0.08842464],[-0.08335371],[-0.07738187],[-0.07314347],[-0.07192099],[-0.07200022],[-0.07083648],[-0.06745537],[-0.06211827]
(0.019367652668838643+0j),[-2.56422122e-16],[1.],[-0.27347787],[1.],[-0.15439805],[-0.08851618],[-0.08343457],[-0.07745161],[-0.07320253],[-0.07196977],[-0.0720394],[-0.07086661],[-0.06747701],[-0.06213369],[-0.06054848]
(0.017936402240435172+0j),[3.40759549e-16],[1.],[-0.26358936],[1.],[-0.14916076],[-0.08351558],[-0.07752193],[-0.07326228],[-0.07201977],[-0.07208003],[-0.07089826],[-0.06750077],[-0.0621503],[-0.06055909],[-0.06055355]
(0.016466159894105426+0j),[3.59565211e-16],[1.],[-0.25288582],[1.],[-0.14182942],[-0.07759413],[-0.07332468],[-0.07207252],[-0.07212365],[-0.07093358],[-0.06752784],[-0.06216963],[-0.06057273],[-0.060562],[-0.0582311]
(0.013618184255759117+0j),[6.74710595e-16],[1.],[-0.23027756],[1.],[-0.13213669],[-0.07338284],[-0.07212246],[-0.07216569],[-0.07096795],[-0.06755551],[-0.06219001],[-0.06058726],[-0.06057202],[-0.05823689],[-0.05447619]
(0.01219896692669209+0j),[1.4001288e-15],[1.],[-0.21819027],[1.],[-0.12400072],[-0.07217103],[-0.07220718],[-0.07100268],[-0.06758356],[-0.06221161],[-0.06060384],[-0.06058364],[-0.05824361],[-0.05448048],[-0.05056258]
(0.010785008375212958+0j),[1.53418875e-15],[1.],[-0.20536479],[1.],[-0.11996948],[-0.0722465],[-0.07103604],[-0.06761107],[-0.06223386],[-0.06062075],[-0.06059676],[-0.05825275],[-0.05448537],[-0.05056567],[-0.04775328]
(0.015315368075045748+0j),[1.48135456e-15],[1.],[-0.24468957],[1.],[-0.12302931],[-0.07106549],[-0.06763565],[-0.06225423],[-0.06063729],[-0.06060973],[-0.05826261],[-0.05449254],[-0.05057034],[-0.04775556],[-0.05074905]
(0.018627760822018+0j),[1.93279684e-15],[1.],[-0.26953606],[1.],[-0.12907133],[-0.06765797],[-0.06227313],[-0.06065304],[-0.06062269],[-0.05827296],[-0.05450059],[-0.05057628],[-0.04775947],[-0.05075145],[-0.05797981]
(0.026049362305001014+0j),[1.99001291e-15],[1.],[-0.31763381],[1.],[-0.13389212],[-0.06228867],[-0.06066637],[-0.06063391],[-0.05828224],[-0.05450806],[-0.05058212],[-0.04776369],[-0.05075439],[-0.05798151],[-0.0662159]
(0.03281214195921487+0j),[1.8992287e-15],[1.],[-0.35509537],[1.],[-0.13815859],[-0.06067707],[-0.06064312],[-0.05828998],[-0.05451445],[-0.05058716],[-0.04776764],[-0.05075733],[-0.05798351],[-0.06621697],[-0.0758577]
(0.03140385941756234+0j),[1.4521974e-15],[1.],[-0.34716845],[1.],[-0.13985931],[-0.06065008],[-0.05829602],[-0.05451945],[-0.0505911],[-0.04777082],[-0.0507598],[-0.05798523],[-0.06621794],[-0.07585837],[-0.07917426]
(0.0314877646023287+0j),[1.57634505e-15],[1.],[-0.34727046],[1.],[-0.13894841],[-0.05830104],[-0.05452375],[-0.05059476],[-0.04777381],[-0.05076222],[-0.05798704],[-0.06621924],[-0.07585921],[-0.07917465],[-0.07829169]
(0.02632956961209517+0j),[2.68156304e-15],[1.],[-0.31782474],[1.],[-0.13329413],[-0.05452829],[-0.05059857],[-0.04777699],[-0.05076495],[-0.05798928],[-0.06622103],[-0.07586053],[-0.07917569],[-0.0782922],[-0.07498792]
(0.024667339874746213+0j),[2.82902288e-15],[1.],[-0.3076614],[1.],[-0.12505132],[-0.05060234],[-0.04777985],[-0.05076773],[-0.05799154],[-0.06622297],[-0.07586204],[-0.07917698],[-0.07829298],[-0.07498853],[-0.07051802]
(0.036796151544443115+0j),[3.70829149e-15],[1.],[-0.37420922],[1.],[-0.12751781],[-0.04778255],[-0.05077014],[-0.05799362],[-0.06622474],[-0.07586349],[-0.07917816],[-0.07829385],[-0.07498907],[-0.07051838],[-0.07691225]
(0.03395944843679933+0j),[3.00146374e-15],[1.],[-0.35948188],[1.],[-0.13050342],[-0.05077212],[-0.05799578],[-0.06622645],[-0.07586502],[-0.07917933],[-0.07829494],[-0.07498988],[-0.07051881],[-0.07691249],[-0.08271772]
(0.03276620591073324+0j),[2.24630236e-15],[1.],[-0.35297394],[1.],[-0.13109792],[-0.05799809],[-0.06622859],[-0.0758668],[-0.07918088],[-0.07829638],[-0.07499093],[-0.07051934],[-0.07691298],[-0.08271822],[-0.08032306]
(0.028544152095660056+0j),[1.67385212e-15],[1.],[-0.32961982],[1.],[-0.13496055],[-0.06623167],[-0.07586975],[-0.07918349],[-0.07829864],[-0.07499285],[-0.07052094],[-0.07691432],[-0.0827192],[-0.08032423],[-0.07695885]
(0.028584634343782566+0j),[8.03875601e-16],[1.],[-0.32982779],[1.],[-0.14058411],[-0.0758745],[-0.07918798],[-0.07830265],[-0.07499641],[-0.07052405],[-0.0769171],[-0.08272168],[-0.08032624],[-0.07696061],[-0.07434761]
(0.02454838343265486+0j),[6.64782203e-16],[1.],[-0.30587732],[1.],[-0.14755453],[-0.07919482],[-0.07830899],[-0.07500219],[-0.07052925],[-0.07692196],[-0.0827262],[-0.08033029],[-0.07696416],[-0.0743508],[-0.07167297]
(0.02242314155325612+0j),[1.18374279e-16],[1.],[-0.29260189],[1.],[-0.14668018],[-0.07831871],[-0.07501118],[-0.07053746],[-0.07692996],[-0.08273393],[-0.08033738],[-0.07697063],[-0.07435657],[-0.07167819],[-0.06747515]
(0.02585889507590133+0j),[2.87178728e-16],[1.],[-0.31436922],[1.],[-0.14676794],[-0.07502228],[-0.07054766],[-0.07694006],[-0.08274384],[-0.08034658],[-0.07697905],[-0.07436427],[-0.07168493],[-0.06748104],[-0.06843745]
(0.028700285662667215+0j),[-2.71624306e-16],[1.],[-0.33108296],[1.],[-0.14780833],[-0.07055824],[-0.07695071],[-0.08275437],[-0.08035645],[-0.07698809],[-0.07437251],[-0.07169236],[-0.0674874],[-0.06844314],[-0.07277435]
(0.03441735261267935+0j),[-3.77016729e-16],[1.],[-0.36189041],[1.],[-0.14870572],[-0.07696027],[-0.08276401],[-0.08036545],[-0.07699638],[-0.07438011],[-0.0716992],[-0.06749336],[-0.06844827],[-0.07277904],[-0.07813793]
(0.042363209810394764+0j),[-7.9330811e-16],[1.],[-0.40002831],[1.],[-0.16288488],[-0.08277206],[-0.08037297],[-0.07700334],[-0.07438657],[-0.07170502],[-0.06749834],[-0.06845272],[-0.07278268],[-0.07814125],[-0.08591656]
(0.05092414057643743+0j),[-7.3708595e-16],[1.],[-0.43649042],[1.],[-0.177111],[-0.08038312],[-0.07701282],[-0.0743954],[-0.07171314],[-0.06750561],[-0.06845929],[-0.07278856],[-0.07814647],[-0.08592111],[-0.09432825]
(0.04629167928832971+0j),[-1.75150194e-15],[1.],[-0.41625214],[1.],[-0.17653771],[-0.07702551],[-0.07440723],[-0.07172397],[-0.0675155],[-0.06846846],[-0.07279703],[-0.07815426],[-0.08592808],[-0.09433469],[-0.09614149]
(0.04435342089616703+0j),[-1.21297206e-15],[1.],[-0.40729867],[1.],[-0.16988729],[-0.07441942],[-0.07173522],[-0.06752565],[-0.0684778],[-0.07280601],[-0.07816233],[-0.08593552],[-0.09434127],[-0.09614745],[-0.09284873]
(0.05040318132953994+0j),[-1.05292782e-15],[1.],[-0.43293731],[1.],[-0.16917182],[-0.07174752],[-0.06753641],[-0.06848775],[-0.07281552],[-0.07817104],[-0.08594342],[-0.09434837],[-0.096153],[-0.09285412],[-0.09473952]
(0.045991965152126335+0j),[-2.285098e-15],[1.],[-0.41369666],[1.],[-0.16721327],[-0.06754888],[-0.06849931],[-0.07282631],[-0.07818123],[-0.08595251],[-0.09435672],[-0.09615992],[-0.09285946],[-0.09474487],[-0.09545231]
(0.04053832544033501+0j),[-3.57878673e-15],[1.],[-0.38871222],[1.],[-0.1580314],[-0.0685144],[-0.07283919],[-0.07819266],[-0.08596421],[-0.09436636],[-0.09616854],[-0.09286683],[-0.09475097],[-0.0954575],[-0.09046681]
(0.03904504485799747+0j),[-4.20777587e-15],[1.],[-0.38158247],[1.],[-0.15537174],[-0.07285216],[-0.07820456],[-0.08597543],[-0.09437634],[-0.09617749],[-0.09287411],[-0.09475683],[-0.09546306],[-0.09047203],[-0.08684347]
(0.03909891945516167+0j),[-4.08242481e-15],[1.],[-0.38188901],[1.],[-0.15894056],[-0.07821783],[-0.08598719],[-0.09438777],[-0.09618758],[-0.09288249],[-0.09476423],[-0.09546933],[-0.09047735],[-0.08684836],[-0.08607537]
(0.03523389877178914+0j),[-3.47370866e-15],[1.],[-0.36282483],[1.],[-0.16219409],[-0.0860009],[-0.09440102],[-0.09619971],[-0.09289326],[-0.09477381],[-0.09547771],[-0.09048461],[-0.08685451],[-0.08608067],[-0.08396235]
(0.03926518123457793+0j),[-3.30698058e-15],[1.],[-0.38300231],[1.],[-0.17010912],[-0.09441686],[-0.09621472],[-0.09290655],[-0.09478624],[-0.09548904],[-0.09049446],[-0.08686302],[-0.08608834],[-0.08396907],[-0.08409227]
(0.03504152342178519+0j),[-3.10833442e-15],[1.],[-0.36222694],[1.],[-0.17846444],[-0.09623922],[-0.09292914],[-0.09480747],[-0.09550872],[-0.09051212],[-0.08687896],[-0.08610275],[-0.08398142],[-0.08410343],[-0.08402185]
(0.03905166339385264+0j),[-3.38913121e-15],[1.],[-0.38241474],[1.],[-0.18023909],[-0.09296439],[-0.09484057],[-0.09554004],[-0.0905408],[-0.0869051],[-0.08612645],[-0.0840034],[-0.08412188],[-0.08403861],[-0.08396237]
(0.04438510225255675+0j),[-2.76094741e-15],[1.],[-0.40717147],[1.],[-0.18203409],[-0.0948764],[-0.09557388],[-0.09057221],[-0.08693412],[-0.08615318],[-0.08402767],[-0.08414386],[-0.08405775],[-0.08397871],[-0.0890326]
(0.04730418398744509+0j),[-1.90047309e-15],[1.],[-0.41977816],[1.],[-0.18814639],[-0.09560475],[-0.09060068],[-0.08696038],[-0.08617763],[-0.0840501],[-0.08416422],[-0.08407582],[-0.08399419],[-0.08904587],[-0.093238]
(0.04933769607329604+0j),[-2.35924658e-15],[1.],[-0.42815124],[1.],[-0.19124051],[-0.09063194],[-0.08698887],[-0.08620499],[-0.08407539],[-0.08418738],[-0.08409678],[-0.08401276],[-0.08906181],[-0.09325212],[-0.09560147]
(0.061685355251637146+0j),[-2.61482798e-15],[1.],[-0.47612792],[1.],[-0.19264924],[-0.08701942],[-0.08623447],[-0.0841019],[-0.08421222],[-0.08411986],[-0.08403311],[-0.08908009],[-0.0932679],[-0.0956149],[-0.10198522]
(0.06430595447845713+0j),[-3.05871496e-15],[1.],[-0.48479427],[1.],[-0.1953847],[-0.08625985],[-0.08412499],[-0.08423342],[-0.08413975],[-0.08405144],[-0.08909572],[-0.09328238],[-0.09562625],[-0.10199587],[-0.10833883]
(0.06435754758055526+0j),[-3.02507313e-15],[1.],[-0.48414788],[1.],[-0.19552265],[-0.08415002],[-0.08425536],[-0.08415853],[-0.08406917],[-0.08911226],[-0.09329573],[-0.09563884],[-0.10200576],[-0.10834799],[-0.10923779]
(0.07168440998553663+0j),[-3.82538975e-15],[1.],[-0.50873841],[1.],[-0.19612742],[-0.08428054],[-0.08418042],[-0.08408908],[-0.08913134],[-0.09331251],[-0.09565279],[-0.10201884],[-0.1083574],[-0.10924742],[-0.11195046]
(0.07837283528351714+0j),[-3.36793551e-15],[1.],[-0.52946587],[1.],[-0.20136559],[-0.08420635],[-0.08411118],[-0.08915197],[-0.09333206],[-0.09566941],[-0.10203275],[-0.10837026],[-0.10925718],[-0.11195804],[-0.117058]
(0.08410114889521068+0j),[-3.02500863e-15],[1.],[-0.54594161],[1.],[-0.20548785],[-0.08413999],[-0.08917763],[-0.09335669],[-0.0956921],[-0.10205081],[-0.10838766],[-0.10927142],[-0.11196878],[-0.11706895],[-0.12124935]
(0.07832602752122561+0j),[-2.64615692e-15],[1.],[-0.526694],[1.],[-0.20510636],[-0.08921164],[-0.09338788],[-0.09572031],[-0.10207667],[-0.10840979],[-0.1092913],[-0.11198496],[-0.11708268],[-0.12125963],[-0.12093059]
(0.07623936932431535+0j),[-1.32565798e-15],[1.],[-0.51909167],[1.],[-0.20714971],[-0.09342308],[-0.095752],[-0.10210608],[-0.10843588],[-0.10931445],[-0.11200528],[-0.11709915],[-0.12127333],[-0.12094383],[-0.11790014]
(0.07312318314717763+0j),[-1.68051949e-15],[1.],[-0.50819737],[1.],[-0.20927902],[-0.09578948],[-0.10214061],[-0.10846733],[-0.10934402],[-0.1120315],[-0.11712165],[-0.12129363],[-0.12096038],[-0.11791494],[-0.11581851]
(0.06917488997021633+0j),[-7.19159827e-16],[1.],[-0.49444047],[1.],[-0.20887474],[-0.10218633],[-0.10850806],[-0.10938222],[-0.11206815],[-0.11715335],[-0.12132196],[-0.12098671],[-0.11793531],[-0.11583737],[-0.11303984]
(0.05692312586372183+0j),[-3.68677551e-17],[1.],[-0.44941103],[1.],[-0.20866588],[-0.10855743],[-0.10942689],[-0.11211071],[-0.11719291],[-0.12135754],[-0.12101891],[-0.11796333],[-0.11586098],[-0.11306116],[-0.10642977]
(0.04608811876185718+0j),[3.22831388e-15],[1.],[-0.40508219],[1.],[-0.20497069],[-0.10948143],[-0.11216258],[-0.11724202],[-0.12140406],[-0.12106135],[-0.11800115],[-0.11589475],[-0.11309114],[-0.10645571],[-0.09635625]
(0.037769029216497156+0j),[2.03320715e-15],[1.],[-0.36739711],[1.],[-0.1966562],[-0.11222742],[-0.11730428],[-0.12146441],[-0.12111726],[-0.11805247],[-0.11594139],[-0.11313276],[-0.10649235],[-0.09638817],[-0.08710831]
(0.031097532043508794+0j),[1.2014337e-15],[1.],[-0.33416052],[1.],[-0.1914081],[-0.11737326],[-0.12153115],[-0.12118014],[-0.11811048],[-0.11599458],[-0.11318101],[-0.10653507],[-0.0964252],[-0.08714053],[-0.07911033]
(0.035084270204815124+0j),[2.26147455e-15],[1.],[-0.35775634],[1.],[-0.19547765],[-0.12160819],[-0.12125352],[-0.11817861],[-0.11605835],[-0.11323911],[-0.10658722],[-0.09647066],[-0.08718026],[-0.0791443],[-0.0780252]
(0.03187489028340928+0j),[1.63219855e-15],[1.],[-0.34247508],[1.],[-0.20066549],[-0.12134735],[-0.11826691],[-0.11614108],[-0.11331588],[-0.10665692],[-0.09653256],[-0.08723459],[-0.07919133],[-0.07806566],[-0.07895935]
(0.027524049183998322+0j),[8.09784385e-16],[1.],[-0.31960462],[1.],[-0.19612409],[-0.11837559],[-0.11624351],[-0.1134118],[-0.10674453],[-0.0966111],[-0.0873043],[-0.07925286],[-0.07811907],[-0.0790065],[-0.07466206]
(0.031964846518286745+0j),[7.14914756e-16],[1.],[-0.34615705],[1.],[-0.19357395],[-0.11635387],[-0.11351539],[-0.10683956],[-0.09669679],[-0.08738065],[-0.07932041],[-0.0781791],[-0.07905835],[-0.07470556],[-0.07508262]
(0.026583400645529474+0j),[1.34279623e-15],[1.],[-0.31672587],[1.],[-0.19122196],[-0.11362432],[-0.10693925],[-0.09678695],[-0.08746102],[-0.07939151],[-0.07824242],[-0.07911426],[-0.07475201],[-0.07512225],[-0.07475151]
(0.024316612405131992+0j),[8.64736252e-16],[1.],[-0.30393281],[1.],[-0.18372645],[-0.10704556],[-0.09688234],[-0.08754617],[-0.0794677],[-0.07831099],[-0.07917392],[-0.07480386],[-0.07516457],[-0.07478661],[-0.0699868]
(0.02232741673459344+0j),[1.64990547e-16],[1.],[-0.29208608],[1.],[-0.17436185],[-0.09697819],[-0.08763241],[-0.07954442],[-0.07838085],[-0.07923637],[-0.07485739],[-0.0752097],[-0.07482369],[-0.07001694],[-0.0672047]
(0.021447415087053535+0j),[-1.23793908e-16],[1.],[-0.28692843],[1.],[-0.16235993],[-0.08771721],[-0.07961985],[-0.07844907],[-0.07929759],[-0.07490984],[-0.07525453],[-0.07486037],[-0.07004609],[-0.06722659],[-0.06528707]
(0.02314885857214834+0j),[1.05562311e-15],[1.],[-0.29844532],[1.],[-0.15379609],[-0.07968837],[-0.07851142],[-0.07935272],[-0.07495708],[-0.07529514],[-0.07489308],[-0.07007147],[-0.06724606],[-0.06530082],[-0.06600288]
(0.029216406668101574+0j),[5.50667036e-15],[1.],[-0.33488795],[1.],[-0.15116308],[-0.07856441],[-0.07939995],[-0.07499779],[-0.0753295],[-0.07492156],[-0.07009356],[-0.06726271],[-0.06531285],[-0.06601014],[-0.07141656]
(0.036611251274556444+0j),[1.29543997e-15],[1.],[-0.37370052],[1.],[-0.15851569],[-0.07944411],[-0.07503596],[-0.07536128],[-0.07494842],[-0.07011503],[-0.06727905],[-0.06532394],[-0.06601776],[-0.07142154],[-0.07990339]
(0.04494946758889116+0j),[2.14145842e-15],[1.],[-0.41218349],[1.],[-0.16811225],[-0.07507919],[-0.07539965],[-0.07497963],[-0.07014066],[-0.06730011],[-0.06534001],[-0.0660286],[-0.07142999],[-0.07990773],[-0.08861964]
(0.038238740856408514+0j),[1.28535105e-15],[1.],[-0.3806598],[1.],[-0.16452016],[-0.07544348],[-0.07501847],[-0.07017207],[-0.06732521],[-0.0653609],[-0.06604673],[-0.07144133],[-0.07991759],[-0.08862533],[-0.08939287]
(0.03609479231036534+0j),[7.04119734e-16],[1.],[-0.36978976],[1.],[-0.16009023],[-0.07505358],[-0.07020237],[-0.0673505],[-0.06538109],[-0.06606246],[-0.07145542],[-0.07992675],[-0.08863311],[-0.08939598],[-0.08460674]
(0.0349045917876909+0j),[-3.74619352e-16],[1.],[-0.36355442],[1.],[-0.15776571],[-0.07023095],[-0.06737514],[-0.06540173],[-0.06607946],[-0.07147005],[-0.07993826],[-0.08864223],[-0.08940248],[-0.08461162],[-0.08267872]
(0.03387300554067761+0j),[3.00473494e-15],[1.],[-0.35809124],[1.],[-0.1516181],[-0.06739908],[-0.06542253],[-0.06609734],[-0.07148491],[-0.07995142],[-0.0886526],[-0.08941147],[-0.0846173],[-0.0826822],[-0.08136017]
